,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
19507,A28320,"[""Lily's Studio 48 Colored Pencils for Adult Coloring and Drawing, BONUS Paint Brush and Pencil Sharpener Included"", 'Fiskars 8x8 Inch Rotating Cutting Mat', 'Omnigrid 12-Inch-by-18-Inch Fold-Away Portable Cutting & Pressing Station', 'Gypsy Quilter The Incredible In-Between Gripper', 'Dritz Quilting 3100 14-in-1 Measuring Gauge', 'Fons & Porter 60-Inch-by-72-Inch Design Wall', 'Dritz Magnetic Seam Guide', 'Premium Life Sewing Machine Tweezers', 'Dritz Magnetic Seam Guide']",Premium Life Sewing Machine Tweezers,"[6235, 2262, 7000, 6784, 2165, 1413, 1180, 1224, 1180]",1224,"['<a_45><b_190><c_120>', '<a_212><b_218><c_124>', '<a_50><b_159><c_253>', '<a_211><b_151><c_64>', '<a_212><b_82><c_172>', '<a_1><b_20><c_254>', '<a_97><b_178><c_129>', '<a_67><b_24><c_25>', '<a_97><b_178><c_129>']",<a_67><b_24><c_25>
19508,A28320,"[""Lily's Studio 48 Colored Pencils for Adult Coloring and Drawing, BONUS Paint Brush and Pencil Sharpener Included"", 'Fiskars 8x8 Inch Rotating Cutting Mat', 'Omnigrid 12-Inch-by-18-Inch Fold-Away Portable Cutting & Pressing Station', 'Gypsy Quilter The Incredible In-Between Gripper', 'Dritz Quilting 3100 14-in-1 Measuring Gauge', 'Fons & Porter 60-Inch-by-72-Inch Design Wall', 'Dritz Magnetic Seam Guide', 'Premium Life Sewing Machine Tweezers', 'Dritz Magnetic Seam Guide', 'Premium Life Sewing Machine Tweezers']",Martelli No Slip Pad for Machine Foot Pedal,"[6235, 2262, 7000, 6784, 2165, 1413, 1180, 1224, 1180, 1224]",4568,"['<a_45><b_190><c_120>', '<a_212><b_218><c_124>', '<a_50><b_159><c_253>', '<a_211><b_151><c_64>', '<a_212><b_82><c_172>', '<a_1><b_20><c_254>', '<a_97><b_178><c_129>', '<a_67><b_24><c_25>', '<a_97><b_178><c_129>', '<a_67><b_24><c_25>']",<a_156><b_25><c_107>
19509,A28320,"['Fiskars 8x8 Inch Rotating Cutting Mat', 'Omnigrid 12-Inch-by-18-Inch Fold-Away Portable Cutting & Pressing Station', 'Gypsy Quilter The Incredible In-Between Gripper', 'Dritz Quilting 3100 14-in-1 Measuring Gauge', 'Fons & Porter 60-Inch-by-72-Inch Design Wall', 'Dritz Magnetic Seam Guide', 'Premium Life Sewing Machine Tweezers', 'Dritz Magnetic Seam Guide', 'Premium Life Sewing Machine Tweezers', 'Martelli No Slip Pad for Machine Foot Pedal']","Blisstime Tailor Sewing Flexible Ruler Tape Measure 60""150cm 6 Colors Pack of 12 (12PCS, Mix)","[2262, 7000, 6784, 2165, 1413, 1180, 1224, 1180, 1224, 4568]",169,"['<a_212><b_218><c_124>', '<a_50><b_159><c_253>', '<a_211><b_151><c_64>', '<a_212><b_82><c_172>', '<a_1><b_20><c_254>', '<a_97><b_178><c_129>', '<a_67><b_24><c_25>', '<a_97><b_178><c_129>', '<a_67><b_24><c_25>', '<a_156><b_25><c_107>']",<a_236><b_217><c_144>
19510,A28526,"[""ByAnnie's Soft and Stable Fabric, 36 by 58-Inch, White"", 'AQUAnaut - Series 997 Deluxe 5-Piece Paint Brush Set Best for Watercolors, Acrylic and Oils, Short Bevel Handles', 'Tucker Trimmer III']","Grabbit Magnetic Sewing Pincushion with 50 Plastic Head Pins, Blue","[8006, 2687, 12094]",2130,"['<a_89><b_85><c_94>', '<a_197><b_49><c_147>', '<a_191><b_195><c_144>']",<a_166><b_195><c_190>
19511,A28526,"[""ByAnnie's Soft and Stable Fabric, 36 by 58-Inch, White"", 'AQUAnaut - Series 997 Deluxe 5-Piece Paint Brush Set Best for Watercolors, Acrylic and Oils, Short Bevel Handles', 'Tucker Trimmer III', 'Grabbit Magnetic Sewing Pincushion with 50 Plastic Head Pins, Blue']","Grabbit Magnetic Sewing Pincushion with 50 Plastic Head Pins, Blue","[8006, 2687, 12094, 2130]",2130,"['<a_89><b_85><c_94>', '<a_197><b_49><c_147>', '<a_191><b_195><c_144>', '<a_166><b_195><c_190>']",<a_166><b_195><c_190>
19512,A29314,"['LA Linen Thread 100% Polyester 6000 yards spool, Serger, Overlock, Single Needle, Royal Blue', 'Euro-Notions Embroidery Machine Needles, Size 11/75, 5/pkg', 'Euro-Notions Embroidery Machine Needles, Size 11/75, 5/pkg', '10 Yards of Thread Net Spool Saver for Sewing Embroidery Machine Mess/Tangle Free Spools Prevents Unwinding Perfect for Small/Large Cones', 'Dritz Cone Thread Holder', 'Threadart Two Huge Spools of Polyester Machine Embroidery Bobbin Thread - 60wt White or Black 2 Spool Twin Pack']",Aketek Multi-colour Style SA156 Sewing Machine Bobbins for Brother 25 Pack,"[2358, 5515, 5515, 4547, 5386, 1281]",9795,"['<a_164><b_82><c_235>', '<a_164><b_91><c_1>', '<a_164><b_91><c_1>', '<a_1><b_138><c_200>', '<a_97><b_6><c_226>', '<a_67><b_167><c_124>']",<a_74><b_49><c_179>
19513,A32915,"[""Kelly's Crafts: Glass Stain Droppers, Pack of 6""]","Kelly's Crafts: Glass Stain Droppers, Pack of 6",[164],164,['<a_186><b_101><c_222>'],<a_186><b_101><c_222>
19514,A32915,"[""Kelly's Crafts: Glass Stain Droppers, Pack of 6"", ""Kelly's Crafts: Glass Stain Droppers, Pack of 6""]",Zicome 2 Pack Flower Shaped Silicone Mold for Bath Bomb Soap Chocolate Candy Making,"[164, 164]",5279,"['<a_186><b_101><c_222>', '<a_186><b_101><c_222>']",<a_245><b_101><c_247>
19515,A32915,"[""Kelly's Crafts: Glass Stain Droppers, Pack of 6"", ""Kelly's Crafts: Glass Stain Droppers, Pack of 6"", 'Zicome 2 Pack Flower Shaped Silicone Mold for Bath Bomb Soap Chocolate Candy Making']","Tim Holtz-Ranger AAIS-22138 Ranger 1/2-Ounce Adirondack Alcohol Ink Singles, Pitch Black","[164, 164, 5279]",1576,"['<a_186><b_101><c_222>', '<a_186><b_101><c_222>', '<a_245><b_101><c_247>']",<a_229><b_12><c_87>
19516,A32915,"[""Kelly's Crafts: Glass Stain Droppers, Pack of 6"", ""Kelly's Crafts: Glass Stain Droppers, Pack of 6"", 'Zicome 2 Pack Flower Shaped Silicone Mold for Bath Bomb Soap Chocolate Candy Making', 'Tim Holtz-Ranger AAIS-22138 Ranger 1/2-Ounce Adirondack Alcohol Ink Singles, Pitch Black']","Royal & Langnickel Soft-Grip White Blending Mop Brush: 1/2"" Width","[164, 164, 5279, 1576]",13747,"['<a_186><b_101><c_222>', '<a_186><b_101><c_222>', '<a_245><b_101><c_247>', '<a_229><b_12><c_87>']",<a_145><b_223><c_204>
19517,A32915,"[""Kelly's Crafts: Glass Stain Droppers, Pack of 6"", ""Kelly's Crafts: Glass Stain Droppers, Pack of 6"", 'Zicome 2 Pack Flower Shaped Silicone Mold for Bath Bomb Soap Chocolate Candy Making', 'Tim Holtz-Ranger AAIS-22138 Ranger 1/2-Ounce Adirondack Alcohol Ink Singles, Pitch Black', 'Royal & Langnickel Soft-Grip White Blending Mop Brush: 1/2"" Width']",Ranger Ink Tim Holtz Adirondack Alcohol Ink Brights Singles: Pebble,"[164, 164, 5279, 1576, 13747]",7021,"['<a_186><b_101><c_222>', '<a_186><b_101><c_222>', '<a_245><b_101><c_247>', '<a_229><b_12><c_87>', '<a_145><b_223><c_204>']",<a_149><b_184><c_72>
19518,A32915,"[""Kelly's Crafts: Glass Stain Droppers, Pack of 6"", ""Kelly's Crafts: Glass Stain Droppers, Pack of 6"", 'Zicome 2 Pack Flower Shaped Silicone Mold for Bath Bomb Soap Chocolate Candy Making', 'Tim Holtz-Ranger AAIS-22138 Ranger 1/2-Ounce Adirondack Alcohol Ink Singles, Pitch Black', 'Royal & Langnickel Soft-Grip White Blending Mop Brush: 1/2"" Width', 'Ranger Ink Tim Holtz Adirondack Alcohol Ink Brights Singles: Pebble']","Perfect Stix Wooden Craft Sticks/Ice Cream Sticks 4.5"" Length ( pack of 100)","[164, 164, 5279, 1576, 13747, 7021]",18305,"['<a_186><b_101><c_222>', '<a_186><b_101><c_222>', '<a_245><b_101><c_247>', '<a_229><b_12><c_87>', '<a_145><b_223><c_204>', '<a_149><b_184><c_72>']",<a_114><b_38><c_29>
19519,A32915,"[""Kelly's Crafts: Glass Stain Droppers, Pack of 6"", ""Kelly's Crafts: Glass Stain Droppers, Pack of 6"", 'Zicome 2 Pack Flower Shaped Silicone Mold for Bath Bomb Soap Chocolate Candy Making', 'Tim Holtz-Ranger AAIS-22138 Ranger 1/2-Ounce Adirondack Alcohol Ink Singles, Pitch Black', 'Royal & Langnickel Soft-Grip White Blending Mop Brush: 1/2"" Width', 'Ranger Ink Tim Holtz Adirondack Alcohol Ink Brights Singles: Pebble', 'Perfect Stix Wooden Craft Sticks/Ice Cream Sticks 4.5"" Length ( pack of 100)']",CREATIVE ART MATERIALS Caran D'ache Palette Aquarelle (117.103),"[164, 164, 5279, 1576, 13747, 7021, 18305]",2872,"['<a_186><b_101><c_222>', '<a_186><b_101><c_222>', '<a_245><b_101><c_247>', '<a_229><b_12><c_87>', '<a_145><b_223><c_204>', '<a_149><b_184><c_72>', '<a_114><b_38><c_29>']",<a_184><b_25><c_230>
19520,A33053,"['Hat Pins 6"" 12/Pkg-Nickel', 'Hat Pins 6"" 12/Pkg-Nickel', 'Mudder 100 Pieces Silver Tone Pin Back Clasp Brooch Name Badge Craft (1 Inch)', 'ChiaoGoo Red Lace Circular 40-inch (100cm) Stainless Steel Knitting Needle; Size US 0 (2mm) 7040-0']",Mango Spot Portable Yarn Fiber String Ball Wool Winder Hand Operated Holder,"[6793, 6793, 8786, 8598]",3164,"['<a_220><b_103><c_61>', '<a_220><b_103><c_61>', '<a_32><b_95><c_82>', '<a_150><b_58><c_126>']",<a_97><b_49><c_240>
19521,A33645,"[""Dr. Ph. Martin's BOMB05OZSET1 Bombay India 1 Ink Set, 0.5 oz, Colors"", 'Nicole- Multi-purpose Heat Gun Tool with Stand Is Perfect for Embossing, Drying Paint & More (Colors May Vary)', 'Decora 6 Boxes Solid Color Ink Pads for Craft Stamps and Scrapbooking Clear Stamps', 'Mini Ink Blending Tool-1 Round (Mini Ink Blending Tool With Replacement Foams)', 'Ranger Inky Roller Brayer, Medium 3-5/16-Inch', 'Pentel Arts Oil Pastel Set, 5/16 x 2-7/16 Inch, Assorted Colors, Set of 36', 'Pentel Arts Oil Pastel Set, 5/16 x 2-7/16 Inch, Assorted Colors, Set of 36', 'Meuxan 30PCS Pottery Tools Clay Sculpting Tool Set', 'ROYAL BRUSH Royal Langnickel Camel Brush Set Value Pack, Mop', 'Spellbinders S5-131 Nestabilities Card Creator A-2 Matting Basics A Die Templates']","ArtBin Marker Storage Satchel with 1-Marker Tray and 2 Dividers; Clear Storage Container, 6934AB","[2684, 3854, 18385, 5846, 8696, 1206, 1206, 15735, 13011, 6801]",1016,"['<a_149><b_211><c_231>', '<a_89><b_95><c_103>', '<a_69><b_10><c_109>', '<a_243><b_31><c_237>', '<a_238><b_20><c_221>', '<a_18><b_211><c_177>', '<a_18><b_211><c_177>', '<a_38><b_70><c_180>', '<a_209><b_239><c_91>', '<a_10><b_205><c_88>']",<a_176><b_135><c_73>
19522,A34182,"['Smooth-On Silicone Mold Making, Liquid Rubber OOMOO 30, Easy to Use - Trial Size 2.8 lb', 'Pebeo Vitrea 160, Glass Paint, 45 ml Bottle - Shimmer Chlorophyll', 'Pebeo Vitrea 160, Glossy Glass Paint, 45 ml Bottle - Oriental Green', ""Dr. Ph. Martin's Bombay India Ink Bottles, 0.5 oz, Set of 12 (Set #2)"", 'ABEST 3 Set Airbrush Spray Cleaning Repair Tool Kit Stainless steel Needle Brush Set']",Aleene's Tack-It Over & Over Liquid Glue 4oz,"[4344, 4311, 7782, 3114, 937]",2804,"['<a_245><b_35><c_60>', '<a_128><b_135><c_172>', '<a_128><b_135><c_172>', '<a_149><b_32><c_251>', '<a_153><b_82><c_151>']",<a_166><b_39><c_19>
19523,A34182,"['Smooth-On Silicone Mold Making, Liquid Rubber OOMOO 30, Easy to Use - Trial Size 2.8 lb', 'Pebeo Vitrea 160, Glass Paint, 45 ml Bottle - Shimmer Chlorophyll', 'Pebeo Vitrea 160, Glossy Glass Paint, 45 ml Bottle - Oriental Green', ""Dr. Ph. Martin's Bombay India Ink Bottles, 0.5 oz, Set of 12 (Set #2)"", 'ABEST 3 Set Airbrush Spray Cleaning Repair Tool Kit Stainless steel Needle Brush Set', ""Aleene's Tack-It Over & Over Liquid Glue 4oz""]",Aleene's Tack-It Over & Over Liquid Glue 4oz,"[4344, 4311, 7782, 3114, 937, 2804]",2804,"['<a_245><b_35><c_60>', '<a_128><b_135><c_172>', '<a_128><b_135><c_172>', '<a_149><b_32><c_251>', '<a_153><b_82><c_151>', '<a_166><b_39><c_19>']",<a_166><b_39><c_19>
19524,A35096,"['Oval Wubbers- Jumbo - PLR-1590', 'un-du Original Formula Sticker, Tape and Label Remover (Cannot Be Sold in California) - 4 Ounce', 'Ellison Sizzix BIGkick/Big Shot Extended Spacer Platform-', 'Art Institute Glitter 4336846143 Dries Clear Adhesive Glue 8 Ounce (Flat Cap) Refill Bottle, 8 oz-Single Pack, Re']","EK Tools Zig Memory System 2-Way Jumbo Tip Glue Pen, New Package","[1232, 3811, 7363, 2540]",12918,"['<a_187><b_91><c_240>', '<a_201><b_44><c_82>', '<a_172><b_82><c_218>', '<a_75><b_65><c_56>']",<a_34><b_224><c_252>
19525,A35629,"['Faber Castell Paint by Number Cupcake Pop-Art - Complete Paint by Number Kit for Kids', 'Darice Organizer NO Spill 32COMP 13.7X8.6X1 Clear', 'Maxam CTSCHS3 Small Household Scissor Set', 'CraftbuddyUS 1500pcs X 3mm Single Self Adhesive Ivory Pearls Stick on Gems Wedding Craft', 'Ranger Embossing Powder, .56 Ounce Jar, Super Fine Black', 'Ranger Embossing Powder, 1-Ounce Jar, Tan', 'Colorbok 68261B Glitter Paper Pad Rock Candy, 12"" x 12', 'Sizzix 657900 Big Shot Cutting/Embossing Machine with Extended Multipurpose Platform, Powder Blue/Teal']","Sizzix Flip its Card Framelits Dies Triple Fancy Frame, 9/Pack","[13081, 469, 7825, 13377, 5118, 1829, 16203, 1477]",11661,"['<a_182><b_151><c_26>', '<a_197><b_190><c_109>', '<a_187><b_20><c_144>', '<a_11><b_73><c_254>', '<a_12><b_195><c_45>', '<a_12><b_195><c_45>', '<a_186><b_117><c_157>', '<a_24><b_205><c_24>']",<a_239><b_239><c_239>
19526,A35656,"['BEADNOVA 1mm Elastic Stretch Polyester Crystal String Cord for Jewelry Making Bracelet Beading Thread 60m/roll (Clear White)', 'PandaHall Elite 400PCS Tibetan Style Flower Spacer Beads Lead Free 8 Diameter in One Box']",BEADNOVA 4mm Black Onyx Gemstone Round Loose Beads for Jewelry Making (94-96pcs),"[507, 17525]",484,"['<a_231><b_62><c_143>', '<a_19><b_207><c_233>']",<a_231><b_106><c_54>
19527,A35765,['Misti Stamp Tool Bundle Original Misti and Wipe Off Mouse Pad'],"ARTEZA Acrylic Quilters Ruler & Non Slip Rings - Double-Colored Grid Lines (4.5""X4.5"", 6""X6"", 9.5""X9.5"", 12.5""X12.5"", Set of 4)",[13054],8324,['<a_24><b_178><c_254>'],<a_116><b_214><c_60>
19528,A35765,"['Misti Stamp Tool Bundle Original Misti and Wipe Off Mouse Pad', 'ARTEZA Acrylic Quilters Ruler & Non Slip Rings - Double-Colored Grid Lines (4.5""X4.5"", 6""X6"", 9.5""X9.5"", 12.5""X12.5"", Set of 4)']",Agutape AGU Foil Gold Skinny Washi Tape DIY Japanese Masking Tape Supplies Set of 16,"[13054, 8324]",5688,"['<a_24><b_178><c_254>', '<a_116><b_214><c_60>']",<a_74><b_16><c_168>
19529,A35765,"['Misti Stamp Tool Bundle Original Misti and Wipe Off Mouse Pad', 'ARTEZA Acrylic Quilters Ruler & Non Slip Rings - Double-Colored Grid Lines (4.5""X4.5"", 6""X6"", 9.5""X9.5"", 12.5""X12.5"", Set of 4)', 'Agutape AGU Foil Gold Skinny Washi Tape DIY Japanese Masking Tape Supplies Set of 16']",Ranger NSC20677 15-Inch-by-18-Inch Inkssentials Craft Sheet,"[13054, 8324, 5688]",956,"['<a_24><b_178><c_254>', '<a_116><b_214><c_60>', '<a_74><b_16><c_168>']",<a_229><b_159><c_251>
19530,A35765,"['Misti Stamp Tool Bundle Original Misti and Wipe Off Mouse Pad', 'ARTEZA Acrylic Quilters Ruler & Non Slip Rings - Double-Colored Grid Lines (4.5""X4.5"", 6""X6"", 9.5""X9.5"", 12.5""X12.5"", Set of 4)', 'Agutape AGU Foil Gold Skinny Washi Tape DIY Japanese Masking Tape Supplies Set of 16', 'Ranger NSC20677 15-Inch-by-18-Inch Inkssentials Craft Sheet']",EZ Quilting 8823746 Simply Crazy Tool,"[13054, 8324, 5688, 956]",584,"['<a_24><b_178><c_254>', '<a_116><b_214><c_60>', '<a_74><b_16><c_168>', '<a_229><b_159><c_251>']",<a_221><b_25><c_249>
19531,A35765,"['Misti Stamp Tool Bundle Original Misti and Wipe Off Mouse Pad', 'ARTEZA Acrylic Quilters Ruler & Non Slip Rings - Double-Colored Grid Lines (4.5""X4.5"", 6""X6"", 9.5""X9.5"", 12.5""X12.5"", Set of 4)', 'Agutape AGU Foil Gold Skinny Washi Tape DIY Japanese Masking Tape Supplies Set of 16', 'Ranger NSC20677 15-Inch-by-18-Inch Inkssentials Craft Sheet', 'EZ Quilting 8823746 Simply Crazy Tool']",Omnigrip 2-1/2-Inch-by-18-Inch Non-Slip Quilter's Ruler,"[13054, 8324, 5688, 956, 584]",4414,"['<a_24><b_178><c_254>', '<a_116><b_214><c_60>', '<a_74><b_16><c_168>', '<a_229><b_159><c_251>', '<a_221><b_25><c_249>']",<a_32><b_153><c_27>
19532,A35765,"['Misti Stamp Tool Bundle Original Misti and Wipe Off Mouse Pad', 'ARTEZA Acrylic Quilters Ruler & Non Slip Rings - Double-Colored Grid Lines (4.5""X4.5"", 6""X6"", 9.5""X9.5"", 12.5""X12.5"", Set of 4)', 'Agutape AGU Foil Gold Skinny Washi Tape DIY Japanese Masking Tape Supplies Set of 16', 'Ranger NSC20677 15-Inch-by-18-Inch Inkssentials Craft Sheet', 'EZ Quilting 8823746 Simply Crazy Tool', ""Omnigrip 2-1/2-Inch-by-18-Inch Non-Slip Quilter's Ruler""]","Un Du Products 0100420B Un-Du Adhesive Remover Low VOC, 4-Ounce","[13054, 8324, 5688, 956, 584, 4414]",13569,"['<a_24><b_178><c_254>', '<a_116><b_214><c_60>', '<a_74><b_16><c_168>', '<a_229><b_159><c_251>', '<a_221><b_25><c_249>', '<a_32><b_153><c_27>']",<a_159><b_211><c_119>
19533,A35765,"['Misti Stamp Tool Bundle Original Misti and Wipe Off Mouse Pad', 'ARTEZA Acrylic Quilters Ruler & Non Slip Rings - Double-Colored Grid Lines (4.5""X4.5"", 6""X6"", 9.5""X9.5"", 12.5""X12.5"", Set of 4)', 'Agutape AGU Foil Gold Skinny Washi Tape DIY Japanese Masking Tape Supplies Set of 16', 'Ranger NSC20677 15-Inch-by-18-Inch Inkssentials Craft Sheet', 'EZ Quilting 8823746 Simply Crazy Tool', ""Omnigrip 2-1/2-Inch-by-18-Inch Non-Slip Quilter's Ruler"", 'Un Du Products 0100420B Un-Du Adhesive Remover Low VOC, 4-Ounce']",Steady Betty SB1616 Pressing Surface,"[13054, 8324, 5688, 956, 584, 4414, 13569]",15600,"['<a_24><b_178><c_254>', '<a_116><b_214><c_60>', '<a_74><b_16><c_168>', '<a_229><b_159><c_251>', '<a_221><b_25><c_249>', '<a_32><b_153><c_27>', '<a_159><b_211><c_119>']",<a_1><b_41><c_219>
19534,A35765,"['Misti Stamp Tool Bundle Original Misti and Wipe Off Mouse Pad', 'ARTEZA Acrylic Quilters Ruler & Non Slip Rings - Double-Colored Grid Lines (4.5""X4.5"", 6""X6"", 9.5""X9.5"", 12.5""X12.5"", Set of 4)', 'Agutape AGU Foil Gold Skinny Washi Tape DIY Japanese Masking Tape Supplies Set of 16', 'Ranger NSC20677 15-Inch-by-18-Inch Inkssentials Craft Sheet', 'EZ Quilting 8823746 Simply Crazy Tool', ""Omnigrip 2-1/2-Inch-by-18-Inch Non-Slip Quilter's Ruler"", 'Un Du Products 0100420B Un-Du Adhesive Remover Low VOC, 4-Ounce', 'Steady Betty SB1616 Pressing Surface']",Spellbinders S5-182 Borderabilities A2 Scalloped Borders Die Templates,"[13054, 8324, 5688, 956, 584, 4414, 13569, 15600]",3405,"['<a_24><b_178><c_254>', '<a_116><b_214><c_60>', '<a_74><b_16><c_168>', '<a_229><b_159><c_251>', '<a_221><b_25><c_249>', '<a_32><b_153><c_27>', '<a_159><b_211><c_119>', '<a_1><b_41><c_219>']",<a_6><b_58><c_114>
19535,A35765,"['Misti Stamp Tool Bundle Original Misti and Wipe Off Mouse Pad', 'ARTEZA Acrylic Quilters Ruler & Non Slip Rings - Double-Colored Grid Lines (4.5""X4.5"", 6""X6"", 9.5""X9.5"", 12.5""X12.5"", Set of 4)', 'Agutape AGU Foil Gold Skinny Washi Tape DIY Japanese Masking Tape Supplies Set of 16', 'Ranger NSC20677 15-Inch-by-18-Inch Inkssentials Craft Sheet', 'EZ Quilting 8823746 Simply Crazy Tool', ""Omnigrip 2-1/2-Inch-by-18-Inch Non-Slip Quilter's Ruler"", 'Un Du Products 0100420B Un-Du Adhesive Remover Low VOC, 4-Ounce', 'Steady Betty SB1616 Pressing Surface', 'Spellbinders S5-182 Borderabilities A2 Scalloped Borders Die Templates']",Spellbinders S1-015 Die D-Lites Seahorse & Sand Dollar Etched/Wafer Thin Dies,"[13054, 8324, 5688, 956, 584, 4414, 13569, 15600, 3405]",6398,"['<a_24><b_178><c_254>', '<a_116><b_214><c_60>', '<a_74><b_16><c_168>', '<a_229><b_159><c_251>', '<a_221><b_25><c_249>', '<a_32><b_153><c_27>', '<a_159><b_211><c_119>', '<a_1><b_41><c_219>', '<a_6><b_58><c_114>']",<a_56><b_134><c_114>
19536,A36356,['Clover MCI-900 Mini Iron'],New ThreadNanny Roll of Lite tear away backing for Machine Embroidery / Quilting Machines - 10 in x 100 Yards,[3323],9165,['<a_212><b_151><c_1>'],<a_1><b_101><c_177>
19537,A36356,"['Clover MCI-900 Mini Iron', 'New ThreadNanny Roll of Lite tear away backing for Machine Embroidery / Quilting Machines - 10 in x 100 Yards']",Tear Away - Machine Embroidery Stabilizer Backing Medium Weight 1.8oz. Roll of 12 in X 50 Yds,"[3323, 9165]",7159,"['<a_212><b_151><c_1>', '<a_1><b_101><c_177>']",<a_224><b_62><c_157>
19538,A36356,"['Clover MCI-900 Mini Iron', 'New ThreadNanny Roll of Lite tear away backing for Machine Embroidery / Quilting Machines - 10 in x 100 Yards', 'Tear Away - Machine Embroidery Stabilizer Backing Medium Weight 1.8oz. Roll of 12 in X 50 Yds']",Brother ScanNCut High Tack Adhesive Fabric Support Sheet - CASTBL2,"[3323, 9165, 7159]",791,"['<a_212><b_151><c_1>', '<a_1><b_101><c_177>', '<a_224><b_62><c_157>']",<a_242><b_167><c_221>
19539,A36356,"['Clover MCI-900 Mini Iron', 'New ThreadNanny Roll of Lite tear away backing for Machine Embroidery / Quilting Machines - 10 in x 100 Yards', 'Tear Away - Machine Embroidery Stabilizer Backing Medium Weight 1.8oz. Roll of 12 in X 50 Yds', 'Brother ScanNCut High Tack Adhesive Fabric Support Sheet - CASTBL2']","Wash-Away - Water Soluble Embroidery Stabilizer & Topping! 100 Precut Sheets - 12""x10","[3323, 9165, 7159, 791]",1339,"['<a_212><b_151><c_1>', '<a_1><b_101><c_177>', '<a_224><b_62><c_157>', '<a_242><b_167><c_221>']",<a_224><b_49><c_150>
19540,A36356,"['Clover MCI-900 Mini Iron', 'New ThreadNanny Roll of Lite tear away backing for Machine Embroidery / Quilting Machines - 10 in x 100 Yards', 'Tear Away - Machine Embroidery Stabilizer Backing Medium Weight 1.8oz. Roll of 12 in X 50 Yds', 'Brother ScanNCut High Tack Adhesive Fabric Support Sheet - CASTBL2', 'Wash-Away - Water Soluble Embroidery Stabilizer & Topping! 100 Precut Sheets - 12""x10']","Oracal 651 Vinyl 12"" Rolls Choose from 47 Colors (6 Rolls)","[3323, 9165, 7159, 791, 1339]",18115,"['<a_212><b_151><c_1>', '<a_1><b_101><c_177>', '<a_224><b_62><c_157>', '<a_242><b_167><c_221>', '<a_224><b_49><c_150>']",<a_72><b_234><c_184>
19541,A38165,"['MumCraft Multipurpose Sewing Clips with Tin Box Package, Assorted Colors, Pack of 100"" />']","WARM COMPANY 124-Inch by 30-Yard Warm and Natural Cotton Batting by The Yard, King",[686],11618,['<a_5><b_39><c_179>'],<a_250><b_152><c_87>
19542,A38165,"['MumCraft Multipurpose Sewing Clips with Tin Box Package, Assorted Colors, Pack of 100"" />', 'WARM COMPANY 124-Inch by 30-Yard Warm and Natural Cotton Batting by The Yard, King']",Smartneedle Porcupine Holder L-Style Bobbin Bright Pink,"[686, 11618]",8768,"['<a_5><b_39><c_179>', '<a_250><b_152><c_87>']",<a_50><b_82><c_26>
19543,A38165,"['MumCraft Multipurpose Sewing Clips with Tin Box Package, Assorted Colors, Pack of 100"" />', 'WARM COMPANY 124-Inch by 30-Yard Warm and Natural Cotton Batting by The Yard, King', 'Smartneedle Porcupine Holder L-Style Bobbin Bright Pink']",BCP 10pcs Cross Stitch/ Embroidery Hand Needles - Size 24,"[686, 11618, 8768]",5643,"['<a_5><b_39><c_179>', '<a_250><b_152><c_87>', '<a_50><b_82><c_26>']",<a_224><b_225><c_151>
19544,A39286,"['We R Memory Keepers We R Memory 1/4 & 1/2"" Crop-A-Dile Corner Chomper, 0.25""/0.5"", Aqua', 'RED HEART Unforgettable Waves Yarn, Stained Glass', 'Un-du 32 Ounce Commercial Framing Adhesive Remover Bottle, un-du Products']",Crafter's Toolkit Glue Gun Handy Stand,"[1137, 6089, 7388]",15451,"['<a_211><b_92><c_250>', '<a_199><b_117><c_190>', '<a_201><b_31><c_6>']",<a_34><b_151><c_104>
19545,A40369,"['Sewing Essentials, 50 Needles and Needle-threader, Sewing Kit Set', 'Slime 1022-A Rubber Tube Patch', 'Imaginisce i-magicut Ribbon Cutter', 'Crayola Color Wonder Markers, Mess Free Coloring, 10 Count, Gift for Kids, Age 3, 4, 5, 6', 'Cricut Iron on Glitter, Pink', 'Cricut Iron on Glitter, White']","Fiskars 194160-1035 Blunt-tip Kids Scissors 5 Inch, 3 Pack, Cool","[10267, 13219, 8874, 4615, 2838, 11467]",1883,"['<a_5><b_70><c_202>', '<a_47><b_92><c_121>', '<a_172><b_205><c_155>', '<a_186><b_20><c_47>', '<a_128><b_217><c_221>', '<a_140><b_205><c_157>']",<a_109><b_205><c_139>
