,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
15355,A13696,"[""Quilter's Quick Quarter-12"", 'Quilting Bee 45mm Deluxe Rotary Cutter for Quilting, Crafts and Scrapbooking (RCDX45)', 'Smartneedle Bobbini 12 pcs-Bobbin Holders Type A, L and M', 'Self Healing Rotary Cutting Mat, Full 24x36, Best for Quilting Sewing | Warp-Proof & Odorless (Not From China)', 'MumCraft Multipurpose Sewing Clips with Tin Box Package, Assorted Colors, Pack of 100"" />', 'TightGrips Non-slip grips for Quilt Templates - 48 Pieces Total - 24 Large & 24 Small', 'Bee Paper Canary Sketch and Trace Roll, 12-Inch by 50-Yards', 'QuiltCut2 All-in-One Fabric Cutting System for Quilters - Includes Rotary Cutting Mat, Fabric Clamp, Cutting Guide, and Speed Gauge Ruler', 'Martelli NR-2305 &laquo; Ergo 2000 Rotary Cutter 45mm Replacement Blade', 'Martelli 45mm Rotary Cutter Refill Blades -5 per Package']","New Leaf Stitches NLSCPA08 Clearly Perfect Angles Sewing Templates"" />","[7649, 5107, 4545, 3670, 686, 6676, 6495, 9886, 10196, 11570]",4516,"['<a_212><b_49><c_58>', '<a_187><b_208><c_60>', '<a_154><b_183><c_26>', '<a_158><b_25><c_128>', '<a_5><b_39><c_179>', '<a_244><b_190><c_254>', '<a_194><b_70><c_156>', '<a_1><b_44><c_230>', '<a_113><b_193><c_29>', '<a_113><b_209><c_190>']",<a_221><b_44><c_4>
15356,A14040,"['Krylon KSCB027 Short Cuts Brush-On Paint, 1-Ounce, Flat White', 'Washi Style Origami Paper, 120 sheets #N8383', 'Darice 10149 12-Piece Cow Bell, 1.25-Inch, Copper', 'Darice Foam Sheet 9""X12"" 2mm-Black 10 per pack']","Stanley 8 Inch All-Purpose Scissor (SCI8ST), Black Scissors","[17702, 154, 5554, 14394]",118,"['<a_61><b_132><c_247>', '<a_17><b_70><c_233>', '<a_100><b_65><c_42>', '<a_114><b_224><c_80>']",<a_109><b_138><c_4>
15357,A14802,"['Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Pentel Arts Aquash Fine Point Water Brush, Medium (FRHMBP)', 'Grafix 8-1/2-Inch by 11-Inch White Chipboard Sheets, Pack of 25', 'Pentel brush touch felt-tip pen 12 color set SES15C-12']",Pro Art 3078 18-Piece Sketch/Draw Pencil Set,"[2012, 2012, 1822, 2014, 2399]",1670,"['<a_159><b_73><c_12>', '<a_159><b_73><c_12>', '<a_75><b_117><c_19>', '<a_159><b_20><c_192>', '<a_72><b_191><c_80>']",<a_45><b_70><c_135>
15358,A14802,"['Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Pentel Arts Aquash Fine Point Water Brush, Medium (FRHMBP)', 'Grafix 8-1/2-Inch by 11-Inch White Chipboard Sheets, Pack of 25', 'Pentel brush touch felt-tip pen 12 color set SES15C-12', 'Pro Art 3078 18-Piece Sketch/Draw Pencil Set']",Sargent Art 22-1581 50-Count Fine Tip Washable Marker Packs,"[2012, 2012, 1822, 2014, 2399, 1670]",3830,"['<a_159><b_73><c_12>', '<a_159><b_73><c_12>', '<a_75><b_117><c_19>', '<a_159><b_20><c_192>', '<a_72><b_191><c_80>', '<a_45><b_70><c_135>']",<a_145><b_145><c_114>
15359,A14802,"['Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Pentel Arts Aquash Fine Point Water Brush, Medium (FRHMBP)', 'Grafix 8-1/2-Inch by 11-Inch White Chipboard Sheets, Pack of 25', 'Pentel brush touch felt-tip pen 12 color set SES15C-12', 'Pro Art 3078 18-Piece Sketch/Draw Pencil Set', 'Sargent Art 22-1581 50-Count Fine Tip Washable Marker Packs']","Artist's Choice Sketch Pad,75 sheets, Pack of 2","[2012, 2012, 1822, 2014, 2399, 1670, 3830]",2309,"['<a_159><b_73><c_12>', '<a_159><b_73><c_12>', '<a_75><b_117><c_19>', '<a_159><b_20><c_192>', '<a_72><b_191><c_80>', '<a_45><b_70><c_135>', '<a_145><b_145><c_114>']",<a_195><b_152><c_247>
15360,A15612,"['Susan Bates Silvalume Crochet Hook Set in Pouch Sizes F, G, H, I, J, K', 'Susan Bates Silvalume Crochet Hook Set in Pouch Sizes F, G, H, I, J, K']","Liquitex Professional Gloss Gel, Medium, 8 Ounce (5708)","[458, 458]",819,"['<a_126><b_103><c_1>', '<a_126><b_103><c_1>']",<a_184><b_184><c_4>
15361,A15612,"['Susan Bates Silvalume Crochet Hook Set in Pouch Sizes F, G, H, I, J, K', 'Susan Bates Silvalume Crochet Hook Set in Pouch Sizes F, G, H, I, J, K', 'Liquitex Professional Gloss Gel, Medium, 8 Ounce (5708)']","Darice Acrylic Crochet Hook with Styles L11, M13, N15 and P16","[458, 458, 819]",10946,"['<a_126><b_103><c_1>', '<a_126><b_103><c_1>', '<a_184><b_184><c_4>']",<a_50><b_137><c_71>
15362,A15612,"['Susan Bates Silvalume Crochet Hook Set in Pouch Sizes F, G, H, I, J, K', 'Susan Bates Silvalume Crochet Hook Set in Pouch Sizes F, G, H, I, J, K', 'Liquitex Professional Gloss Gel, Medium, 8 Ounce (5708)', 'Darice Acrylic Crochet Hook with Styles L11, M13, N15 and P16']","Liquitex Professional Flexible Modeling Paste Medium, 8-oz","[458, 458, 819, 10946]",822,"['<a_126><b_103><c_1>', '<a_126><b_103><c_1>', '<a_184><b_184><c_4>', '<a_50><b_137><c_71>']",<a_184><b_178><c_104>
15363,A15767,"['OULII 50pcs 7-inch Nylon Invisible Zippers Tailor Sewer Craft for Sewing (Random Color)', 'Westcott 5"" Pointed Titanium Bonded Scissors With Soft Grip Handles', 'Westcott Titanium Bonded Scissors with Soft Grip Handles, 8"" Straight', 'YAKA 60pcs 9 Inch Nylon Coil Zippers Sewing Zippers for Tailor Sewing Crafts (20 Color)']",Fabric Traditions NFL Cotton Broadcloth Oakland Raiders Black/Silver Fabric by The Yard,"[18100, 5725, 5726, 4483]",17682,"['<a_19><b_184><c_101>', '<a_109><b_41><c_174>', '<a_187><b_195><c_18>', '<a_19><b_138><c_29>']",<a_108><b_85><c_103>
15364,A15877,"['Sulyn Suede Leather Cord Variety Pack, Neutral']","DAS Air Hardening Modeling Clay, 1.1 Pound Block, Terra Cotta (387100)",[5925],7187,['<a_121><b_209><c_101>'],<a_40><b_218><c_213>
15365,A15877,"['Sulyn Suede Leather Cord Variety Pack, Neutral', 'DAS Air Hardening Modeling Clay, 1.1 Pound Block, Terra Cotta (387100)']","Stick Away Adhesive Remover, 5.9-Ounce","[5925, 7187]",15741,"['<a_121><b_209><c_101>', '<a_40><b_218><c_213>']",<a_201><b_65><c_182>
15366,A15877,"['Sulyn Suede Leather Cord Variety Pack, Neutral', 'DAS Air Hardening Modeling Clay, 1.1 Pound Block, Terra Cotta (387100)', 'Stick Away Adhesive Remover, 5.9-Ounce']",Cricut 2001009 Damask Decor Cartridge,"[5925, 7187, 15741]",14740,"['<a_121><b_209><c_101>', '<a_40><b_218><c_213>', '<a_201><b_65><c_182>']",<a_171><b_56><c_129>
15367,A15877,"['Sulyn Suede Leather Cord Variety Pack, Neutral', 'DAS Air Hardening Modeling Clay, 1.1 Pound Block, Terra Cotta (387100)', 'Stick Away Adhesive Remover, 5.9-Ounce', 'Cricut 2001009 Damask Decor Cartridge']",Cricut 2000941 Paper Lace 2 Cartridge,"[5925, 7187, 15741, 14740]",18119,"['<a_121><b_209><c_101>', '<a_40><b_218><c_213>', '<a_201><b_65><c_182>', '<a_171><b_56><c_129>']",<a_248><b_190><c_89>
15368,A15877,"['Sulyn Suede Leather Cord Variety Pack, Neutral', 'DAS Air Hardening Modeling Clay, 1.1 Pound Block, Terra Cotta (387100)', 'Stick Away Adhesive Remover, 5.9-Ounce', 'Cricut 2001009 Damask Decor Cartridge', 'Cricut 2000941 Paper Lace 2 Cartridge']",Cricut Everyday Southwest Cartridge,"[5925, 7187, 15741, 14740, 18119]",11358,"['<a_121><b_209><c_101>', '<a_40><b_218><c_213>', '<a_201><b_65><c_182>', '<a_171><b_56><c_129>', '<a_248><b_190><c_89>']",<a_171><b_95><c_4>
15369,A15877,"['Sulyn Suede Leather Cord Variety Pack, Neutral', 'DAS Air Hardening Modeling Clay, 1.1 Pound Block, Terra Cotta (387100)', 'Stick Away Adhesive Remover, 5.9-Ounce', 'Cricut 2001009 Damask Decor Cartridge', 'Cricut 2000941 Paper Lace 2 Cartridge', 'Cricut Everyday Southwest Cartridge']",Cricut Simple Holiday Cards Cartridge,"[5925, 7187, 15741, 14740, 18119, 11358]",726,"['<a_121><b_209><c_101>', '<a_40><b_218><c_213>', '<a_201><b_65><c_182>', '<a_171><b_56><c_129>', '<a_248><b_190><c_89>', '<a_171><b_95><c_4>']",<a_171><b_161><c_135>
15370,A15877,"['Sulyn Suede Leather Cord Variety Pack, Neutral', 'DAS Air Hardening Modeling Clay, 1.1 Pound Block, Terra Cotta (387100)', 'Stick Away Adhesive Remover, 5.9-Ounce', 'Cricut 2001009 Damask Decor Cartridge', 'Cricut 2000941 Paper Lace 2 Cartridge', 'Cricut Everyday Southwest Cartridge', 'Cricut Simple Holiday Cards Cartridge']",Cricut 2002147 Edge to Edge Cartridge for Artwork,"[5925, 7187, 15741, 14740, 18119, 11358, 726]",18120,"['<a_121><b_209><c_101>', '<a_40><b_218><c_213>', '<a_201><b_65><c_182>', '<a_171><b_56><c_129>', '<a_248><b_190><c_89>', '<a_171><b_95><c_4>', '<a_171><b_161><c_135>']",<a_248><b_234><c_172>
15371,A17334,"['ArtBin Quick View Deep Base Carrying Case, Divided Base with Lift Out Tray- Clear, Great for Coloring Book Storage, 6962AB', 'Copic Sketch Marker Set D: Oval Barrel, Super Brush and Medium Broad Nibs, 72 Assorted Colors (S72D)', 'Copic Marker SB12 12-Piece Sketch Basic Set', 'Copic Sketch Marker 12 Color Ex-4 Set']","Bee Paper Bleedproof Marker Pack, 11-Inch by 14-Inch, 50 Sheets per Pack","[4459, 2413, 2414, 2415]",3097,"['<a_94><b_39><c_108>', '<a_213><b_58><c_114>', '<a_213><b_205><c_27>', '<a_213><b_58><c_114>']",<a_75><b_65><c_177>
15372,A17345,"['Spectrum Noir Alcohol Markers Pastels Set 24', 'Fine Point Paint Marker [Set of 3] Color: White', 'Shuttle Art 120 Unique Colors (No Duplicates) Gel Pens Gel Pen Set for Adult Coloring Books Art Markers', 'Spectrum Noir SPECN-SPA-CLE3 Clear Overlay Sparkle Brush Pen Set', 'Derwent Battery Operated Eraser, Artist Tool, Drawing, Art Supplies (2301931)', 'Copic Premium Artist Markers - 72 color Set A - Intermediate Level', 'Copic Premium Artist Markers - 72 color Set A - Intermediate Level', 'Kuretake ZIG Memory System Glitter Marker, Wink of Stella, 12 Colors set (MS-40/12V)', 'Color Wheel Small Color Mixing Guide (2 pack)', 'Derwent Battery Operated Eraser, Artist Tool, Drawing, Art Supplies (2301931)']","Prismacolor 1759444 Premier Double-Ended Art Markers, Fine and Chisel Tip, Manga Colors, 12-Count","[2827, 3236, 3647, 7322, 1621, 1668, 1668, 3139, 2317, 1621]",2218,"['<a_152><b_49><c_69>', '<a_75><b_207><c_186>', '<a_243><b_218><c_186>', '<a_76><b_151><c_233>', '<a_45><b_159><c_114>', '<a_213><b_205><c_27>', '<a_213><b_205><c_27>', '<a_107><b_82><c_146>', '<a_80><b_207><c_237>', '<a_45><b_159><c_114>']",<a_213><b_213><c_114>
15373,A18517,"['Timeless Treasures Packed Books Multi Fabric By The Yard', 'Westcott 13901 8"" Straight Titanium Bonded Scissors, Gray/Yellow, 2 Per Pack', 'Fully Refined Paraffin Wax Beads - 3 Lbs.']",Dritz 622 Beeswax with Holder,"[12519, 2019, 7846]",6543,"['<a_108><b_108><c_114>', '<a_109><b_41><c_174>', '<a_129><b_184><c_205>']",<a_97><b_103><c_205>
15374,A18529,"['Rit All-Purpose Powder Dye, Sunshine Orange', 'Rit All-Purpose Powder Dye, Dark Brown', 'Duck Brand 1398228 Printed Duct Tape, Cosmic Tie Dye, 1.88 Inches x 10 Yards, Single Roll', 'Zcargel Hot Sale Metallic Marker Pens, Set of 10 Colors,For Card Making,DIY Photo Album, use on Any Surface-paper,glass,plastic,pottery (10)']","Rit DyeMore Advanced Liquid Dye for Polyester, Acrylic, Acetate, Nylon and More","[699, 700, 5611, 13034]",7786,"['<a_197><b_214><c_101>', '<a_197><b_214><c_101>', '<a_21><b_183><c_126>', '<a_159><b_132><c_99>']",<a_197><b_39><c_101>
15375,A18760,"['Pacon PAC6555 Lightweight Construction Paper, 10 Assorted Colors, 9"" x 12"", 500 Sheets']","Pacon PAC6555 Lightweight Construction Paper, 10 Assorted Colors, 9"" x 12"", 500 Sheets",[3596],3596,['<a_72><b_211><c_102>'],<a_72><b_211><c_102>
15376,A19210,"['Akashiya CA200/20V Sai Watercolor Brush Pen - 20 Color Set (1, DESIGN 1)', 'Akashiya CA200/20V Sai Watercolor Brush Pen - 20 Color Set (1, DESIGN 1)', 'Susan Bates 12406-P 16 6-Inch Luxite Plastic Crochet Hook, 11.5mm', 'Janome Gold Sewing Machine Tote', 'Beadalon 228S-420 Artistic Nylon Wire Straightener Tool with 3 Rollers', 'Mazbot Nylon Jaw Bracelet Bending Forming Pliers Jewelry Making Beading Hand Tool, 6.5-Inch', 'Beadalon 206A-400 Spin-n-Bead Bead Loader']","Darice Beads Stopper, 6/Pack","[3151, 3151, 10867, 5948, 1502, 50, 4082]",16511,"['<a_45><b_244><c_255>', '<a_45><b_244><c_255>', '<a_244><b_137><c_83>', '<a_15><b_151><c_129>', '<a_178><b_159><c_240>', '<a_14><b_183><c_247>', '<a_156><b_205><c_236>']",<a_0><b_205><c_196>
15377,A19843,"[""Crafter's Companion Spectrum Noir Alcohol Markers, Purples, 6 Per Package"", 'Spectrum Noir Marker Set Next Generation, Yellows, 6 Piece (SPECN-YELLO)', 'Spectrum Noir Marker Set, Blue, 6 Piece', 'Spectrum Noir Marker Set  - Reds - 6 pack  Next Generation', '3L Scrapbook Adhesives E-Z Runner Permanent Adhesive Dispenser, 28 Feet, 2-Pack']","Darice charm -""Handmade with Love"" - Nickel","[6081, 66, 3847, 6201, 2003]",9893,"['<a_152><b_49><c_69>', '<a_149><b_62><c_124>', '<a_149><b_62><c_4>', '<a_152><b_49><c_69>', '<a_235><b_159><c_150>']",<a_143><b_91><c_5>
15378,A21696,"['Technique Tuesday Stamps, Appreciated, 3"" W x 4"" L, Clear', ""Penny Black Decorative Rubber Stamps, Nature's Friends"", 'My Favorite Things Die-Namics Die, 1.4-Inch to 2-Inch, Party Balloons', 'Penny Black 40-356 Decorative Rubber Stamps, Woodland Wonder', 'Art Impressions Fainted Chicken Rubber Stamp', 'Ranger TDPK-46738 Distress Mini Ink Kits', 'Zing! Metallic Embossing Powder 1-Ounce, Teal"" />', 'Tsukineko DE000191 Delicata Golden Glitz Metallic Pigment Inkpad, Full', 'Tombow 62107 Mono Adhesive Refill Permanent, 1/3-Inch-by-472-Inch', 'Judikins 15.2-Centimeter by 10-Meter Eclipse Art Masking Tape Roll']",GooMart 20 Finger Sponge Daubers Set for Painting Drawing Ink Crafts Chalk,"[18749, 18044, 7377, 8362, 6822, 12460, 1715, 7381, 1019, 17183]",8361,"['<a_130><b_95><c_129>', '<a_118><b_58><c_77>', '<a_147><b_135><c_235>', '<a_118><b_195><c_235>', '<a_196><b_58><c_114>', '<a_229><b_58><c_99>', '<a_146><b_190><c_91>', '<a_107><b_113><c_64>', '<a_39><b_62><c_30>', '<a_234><b_151><c_89>']",<a_80><b_101><c_62>
15379,A21722,"['DECORA 15pcs Ink Pads and Clear Stamps Work with Stamp Block', 'Scor-Pal SP202 Scor-Tape, 0.25 by 27-Yard', 'Wow Embossing Powder Large Jar 160ml-Clear Gloss', 'Mini Ink Blending Tool 1 Repla', 'Avery Elle Clear Stamp Set 4-inch x 3-inch With Sympathy, Acrylic,', 'Ranger ARR5-30799 Reinker Archival, Jet Black', 'Pacon Creative Cut-Ups Awesome Animal Masks Activity Pad, 10 Projects', 'Fiskars 01-001555J TripleTrack High Profile Replacement Blades Cut/Score Style I, 1.5x1.5x1 Inch, Black and Orange', 'Fiskars 01-001555J TripleTrack High Profile Replacement Blades Cut/Score Style I, 1.5x1.5x1 Inch, Black and Orange', 'Adhesive Backed Vinyl Sheets Oracal 651 - Size 12"" x 10\' each roll (Light Red)']","Rapesco Heavy Duty 3 Hole Punch, P3100 Heavy Duty, 100 Sheet Capacity","[735, 2696, 10580, 2954, 19054, 7095, 13503, 4460, 4460, 882]",19055,"['<a_243><b_161><c_172>', '<a_234><b_214><c_192>', '<a_197><b_135><c_157>', '<a_145><b_31><c_237>', '<a_130><b_39><c_235>', '<a_229><b_150><c_109>', '<a_171><b_25><c_135>', '<a_113><b_91><c_12>', '<a_113><b_91><c_12>', '<a_216><b_82><c_220>']",<a_24><b_41><c_124>
15380,A21844,"['IRIS 4"" x 6"" Photo and Embellishement Craft Keeper, Clear', 'IRIS USA, Inc. KP-PC57 IRIS Photo and Embellishment Keeper (10 Pack), 5"" x 7"", Clear, Count', 'Jacquard Lumiere Metallic Acrylic Paint 2.25 Ounces-Hi Lite Blue"" />', 'ArtBin Satchel Bottle Storage Container with 2 BottleTrays- Clear/White, 6959AB', 'IRIS 12"" x 12"" Portable Project Case, 6 Pack, Clear', 'IRIS Slim Portable Project Case, 10 Pack, Clear', 'MyLifeUNIT Multifunction Paint Brush Basin with Brush Holder and Palette']","Apple Barrel Gloss Acrylic Paint in Assorted Colors (8 oz), 20749 Gloss Deep Purple","[5523, 6279, 688, 8780, 2977, 16652, 14034]",10915,"['<a_211><b_211><c_211>', '<a_217><b_211><c_196>', '<a_61><b_82><c_60>', '<a_176><b_217><c_182>', '<a_94><b_211><c_119>', '<a_94><b_217><c_25>', '<a_237><b_237><c_237>']",<a_64><b_39><c_147>
15381,A23288,"['GEM-inside White Howlite Gemstone Loose Beads Natural 8mm Round Crystal Energy Stone Power For Jewelry Making 15', ""GEM-inside Red Jasper Gemstone Loose Beads Natural Round 8mm Energy Stone Healing Power for Jewelry Making 15''"", 'NYKKOLA Colorful Flower Tube Enamel Cloisonne Beads Fit Jewelry Making (Pack of 50)', 'Darice Deluxe Organizer, 20 Craft Storage Spaces for beads Small Parts and Supplies 10.68 x 7.56 x 1.68 inches', 'Darice Deluxe Organizer, 20 Craft Storage Spaces for beads Small Parts and Supplies 10.68 x 7.56 x 1.68 inches']","Beadalon JW03T-1 100-Feet 7-Strand Stainless Steel Bead Stringing Wire, 0.018-Inch, Bright","[512, 18556, 1503, 5907, 5907]",15800,"['<a_16><b_10><c_27>', '<a_231><b_117><c_61>', '<a_59><b_205><c_186>', '<a_211><b_6><c_213>', '<a_211><b_6><c_213>']",<a_174><b_41><c_147>
15382,A23400,"['Glue Dots Mini Dot Roll, Contains 300 (.19 inch) Mini Adhesive Dots (32794-300)']","Glue Dots Mini Dot Roll, Contains 300 (.19 inch) Mini Adhesive Dots (32794-300)",[4625],4625,['<a_159><b_132><c_54>'],<a_159><b_132><c_54>
15383,A23400,"['Glue Dots Mini Dot Roll, Contains 300 (.19 inch) Mini Adhesive Dots (32794-300)', 'Glue Dots Mini Dot Roll, Contains 300 (.19 inch) Mini Adhesive Dots (32794-300)']","Glue Dots Glue Line Roll, 200 Clear Lines","[4625, 4625]",4626,"['<a_159><b_132><c_54>', '<a_159><b_132><c_54>']",<a_159><b_92><c_102>
15384,A23500,"['ArtBin 6977AB 12-Inch Quick View Deep Base Carrying Case, Translucent Clear', 'Art Alternatives 1 X Double-Ended Ribbon Sculpting Tool Set,Multi']",Xyron 23675 Adhesive 2 Inch by 2 Inch Eraser,"[9704, 1305]",4710,"['<a_176><b_218><c_67>', '<a_209><b_183><c_4>']",<a_159><b_211><c_27>
15385,A23500,"['ArtBin 6977AB 12-Inch Quick View Deep Base Carrying Case, Translucent Clear', 'Art Alternatives 1 X Double-Ended Ribbon Sculpting Tool Set,Multi', 'Xyron 23675 Adhesive 2 Inch by 2 Inch Eraser']","Xyron XRN500 Permanent Adhesive Refill Cartridge for the 5-inch Create-a-Sticker Max, 18-feet","[9704, 1305, 4710]",6385,"['<a_176><b_218><c_67>', '<a_209><b_183><c_4>', '<a_159><b_211><c_27>']",<a_159><b_159><c_159>
15386,A23500,"['ArtBin 6977AB 12-Inch Quick View Deep Base Carrying Case, Translucent Clear', 'Art Alternatives 1 X Double-Ended Ribbon Sculpting Tool Set,Multi', 'Xyron 23675 Adhesive 2 Inch by 2 Inch Eraser', 'Xyron XRN500 Permanent Adhesive Refill Cartridge for the 5-inch Create-a-Sticker Max, 18-feet']","Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack","[9704, 1305, 4710, 6385]",2012,"['<a_176><b_218><c_67>', '<a_209><b_183><c_4>', '<a_159><b_211><c_27>', '<a_159><b_159><c_159>']",<a_159><b_73><c_12>
15387,A23500,"['ArtBin 6977AB 12-Inch Quick View Deep Base Carrying Case, Translucent Clear', 'Art Alternatives 1 X Double-Ended Ribbon Sculpting Tool Set,Multi', 'Xyron 23675 Adhesive 2 Inch by 2 Inch Eraser', 'Xyron XRN500 Permanent Adhesive Refill Cartridge for the 5-inch Create-a-Sticker Max, 18-feet', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack']",Xyron 23675 Adhesive 2 Inch by 2 Inch Eraser,"[9704, 1305, 4710, 6385, 2012]",4710,"['<a_176><b_218><c_67>', '<a_209><b_183><c_4>', '<a_159><b_211><c_27>', '<a_159><b_159><c_159>', '<a_159><b_73><c_12>']",<a_159><b_211><c_27>
15388,A23500,"['ArtBin 6977AB 12-Inch Quick View Deep Base Carrying Case, Translucent Clear', 'Art Alternatives 1 X Double-Ended Ribbon Sculpting Tool Set,Multi', 'Xyron 23675 Adhesive 2 Inch by 2 Inch Eraser', 'Xyron XRN500 Permanent Adhesive Refill Cartridge for the 5-inch Create-a-Sticker Max, 18-feet', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Xyron 23675 Adhesive 2 Inch by 2 Inch Eraser']","Xyron XRN500 Permanent Adhesive Refill Cartridge for the 5-inch Create-a-Sticker Max, 18-feet","[9704, 1305, 4710, 6385, 2012, 4710]",6385,"['<a_176><b_218><c_67>', '<a_209><b_183><c_4>', '<a_159><b_211><c_27>', '<a_159><b_159><c_159>', '<a_159><b_73><c_12>', '<a_159><b_211><c_27>']",<a_159><b_159><c_159>
15389,A23500,"['ArtBin 6977AB 12-Inch Quick View Deep Base Carrying Case, Translucent Clear', 'Art Alternatives 1 X Double-Ended Ribbon Sculpting Tool Set,Multi', 'Xyron 23675 Adhesive 2 Inch by 2 Inch Eraser', 'Xyron XRN500 Permanent Adhesive Refill Cartridge for the 5-inch Create-a-Sticker Max, 18-feet', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Xyron 23675 Adhesive 2 Inch by 2 Inch Eraser', 'Xyron XRN500 Permanent Adhesive Refill Cartridge for the 5-inch Create-a-Sticker Max, 18-feet']","Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack","[9704, 1305, 4710, 6385, 2012, 4710, 6385]",2012,"['<a_176><b_218><c_67>', '<a_209><b_183><c_4>', '<a_159><b_211><c_27>', '<a_159><b_159><c_159>', '<a_159><b_73><c_12>', '<a_159><b_211><c_27>', '<a_159><b_159><c_159>']",<a_159><b_73><c_12>
15390,A23500,"['ArtBin 6977AB 12-Inch Quick View Deep Base Carrying Case, Translucent Clear', 'Art Alternatives 1 X Double-Ended Ribbon Sculpting Tool Set,Multi', 'Xyron 23675 Adhesive 2 Inch by 2 Inch Eraser', 'Xyron XRN500 Permanent Adhesive Refill Cartridge for the 5-inch Create-a-Sticker Max, 18-feet', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Xyron 23675 Adhesive 2 Inch by 2 Inch Eraser', 'Xyron XRN500 Permanent Adhesive Refill Cartridge for the 5-inch Create-a-Sticker Max, 18-feet', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack']",Sizzix Texturz Accessory - Silicone Rubber,"[9704, 1305, 4710, 6385, 2012, 4710, 6385, 2012]",5841,"['<a_176><b_218><c_67>', '<a_209><b_183><c_4>', '<a_159><b_211><c_27>', '<a_159><b_159><c_159>', '<a_159><b_73><c_12>', '<a_159><b_211><c_27>', '<a_159><b_159><c_159>', '<a_159><b_73><c_12>']",<a_248><b_6><c_252>
15391,A23500,"['ArtBin 6977AB 12-Inch Quick View Deep Base Carrying Case, Translucent Clear', 'Art Alternatives 1 X Double-Ended Ribbon Sculpting Tool Set,Multi', 'Xyron 23675 Adhesive 2 Inch by 2 Inch Eraser', 'Xyron XRN500 Permanent Adhesive Refill Cartridge for the 5-inch Create-a-Sticker Max, 18-feet', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Xyron 23675 Adhesive 2 Inch by 2 Inch Eraser', 'Xyron XRN500 Permanent Adhesive Refill Cartridge for the 5-inch Create-a-Sticker Max, 18-feet', 'Grafix Medium Weight Chipboard Sheets, 12-Inch by 12-Inch, Natural, 25-Pack', 'Sizzix Texturz Accessory - Silicone Rubber']","MumCraft Multipurpose Sewing Clips with Tin Box Package, Assorted Colors, Pack of 100"" />","[9704, 1305, 4710, 6385, 2012, 4710, 6385, 2012, 5841]",686,"['<a_176><b_218><c_67>', '<a_209><b_183><c_4>', '<a_159><b_211><c_27>', '<a_159><b_159><c_159>', '<a_159><b_73><c_12>', '<a_159><b_211><c_27>', '<a_159><b_159><c_159>', '<a_159><b_73><c_12>', '<a_248><b_6><c_252>']",<a_5><b_39><c_179>
15392,A24313,"['X-Haibei Flexible Rectangular Soap Silicone Mold Candle Making for Homemade Soap Crafts', 'HeatnBond UltraHold Iron-On Adhesive Value Pack, 17 Inches x 5 Yards', 'HeatnBond UltraHold Iron-On Adhesive Value Pack, 17 Inches x 5 Yards', 'Tear Away Machine Embroidery Stabilizer Backing 100 Precut Sheets 8""x8"" Medium Weight 1.8 Ounce Fits 4x4 Hoops', 'Sizzix 660368 Thinlits Happy Birthday to You by Jen Phrase Dies', 'Paper Smooches Balloons Die']","Fudenosuke Brush Pen, Soft Tip, Black","[3955, 2126, 2126, 1405, 4957, 10415]",3291,"['<a_162><b_62><c_230>', '<a_65><b_56><c_254>', '<a_65><b_56><c_254>', '<a_67><b_25><c_128>', '<a_239><b_190><c_77>', '<a_172><b_172><c_114>']",<a_87><b_244><c_156>
