,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
4947,A1378,"['1,440pc Loose flatback Acrylic Rhinestones Round 3mm - 10ss flatback Clear', 'Paper Mate Pink Pearl Erasers, Large, 3 Count (70501)', 'Paint Brush Set Acrylic Xpassion 10pcs Professional Paint Brushes Artist for Watercolor Oil Acrylic Painting', 'I Love To Create Tulip 3D Fashion Paint, 1.25-Ounce, Neon and Glow, 6 Per Package', 'Flex Foam-iT! III Flexible Polyurethane Foam - Trial Unit', 'Pen Case, Homecube Big Capacity Pencil Bag Makeup Pouch Durable Students Stationery With Double Zipper, Black', 'Purple Glow in the Dark & UV Reactive Pigment Powder - 30 Grams', 'Sky Blue Glow-in-the-Dark Powder 75 gram ~ Pigment', 'Astro Glow Non-Toxic Glow in the Dark Paint, Light Green, .54 fl. oz.', 'Crayola Classic Color Pack Crayons, 24 Count, (Pack of 4)']",Daiso Japan Blue Color Soft Modeling Clay 10 Color Variations Made in Japan by Daiso Japan Soft Clay,"[337, 1739, 2514, 6481, 6482, 5460, 6483, 6484, 895, 6485]",6486,"['<a_19><b_135><c_119>', '<a_152><b_92><c_102>', '<a_64><b_193><c_103>', '<a_146><b_218><c_83>', '<a_245><b_190><c_107>', '<a_14><b_70><c_73>', '<a_162><b_190><c_192>', '<a_162><b_138><c_151>', '<a_197><b_92><c_103>', '<a_100><b_135><c_89>']",<a_107><b_95><c_254>
4948,A1378,"['Paper Mate Pink Pearl Erasers, Large, 3 Count (70501)', 'Paint Brush Set Acrylic Xpassion 10pcs Professional Paint Brushes Artist for Watercolor Oil Acrylic Painting', 'I Love To Create Tulip 3D Fashion Paint, 1.25-Ounce, Neon and Glow, 6 Per Package', 'Flex Foam-iT! III Flexible Polyurethane Foam - Trial Unit', 'Pen Case, Homecube Big Capacity Pencil Bag Makeup Pouch Durable Students Stationery With Double Zipper, Black', 'Purple Glow in the Dark & UV Reactive Pigment Powder - 30 Grams', 'Sky Blue Glow-in-the-Dark Powder 75 gram ~ Pigment', 'Astro Glow Non-Toxic Glow in the Dark Paint, Light Green, .54 fl. oz.', 'Crayola Classic Color Pack Crayons, 24 Count, (Pack of 4)', 'Daiso Japan Blue Color Soft Modeling Clay 10 Color Variations Made in Japan by Daiso Japan Soft Clay']",PandaHall Elite About 205 Pcs 304 Stainless Steel Head Pins Findings Eye Pin Length 1.5 Inch 23-Gauge for Jewelry Making,"[1739, 2514, 6481, 6482, 5460, 6483, 6484, 895, 6485, 6486]",6487,"['<a_152><b_92><c_102>', '<a_64><b_193><c_103>', '<a_146><b_218><c_83>', '<a_245><b_190><c_107>', '<a_14><b_70><c_73>', '<a_162><b_190><c_192>', '<a_162><b_138><c_151>', '<a_197><b_92><c_103>', '<a_100><b_135><c_89>', '<a_107><b_95><c_254>']",<a_55><b_199><c_190>
4949,A2467,"['RED HEART Scrubby Yarn, Lime', 'Coats: Yarn Ocean -yarn Scrubby']","Red Heart Super Saver Yarn, Light Sage","[8201, 8200]",559,"['<a_193><b_82><c_172>', '<a_93><b_6><c_93>']",<a_193><b_62><c_165>
4950,A2467,"['RED HEART Scrubby Yarn, Lime', 'Coats: Yarn Ocean -yarn Scrubby', 'Red Heart Super Saver Yarn, Light Sage']","Red Heart Soft Yarn, Tangerine","[8201, 8200, 559]",862,"['<a_193><b_82><c_172>', '<a_93><b_6><c_93>', '<a_193><b_62><c_165>']",<a_193><b_62><c_166>
4951,A2467,"['RED HEART Scrubby Yarn, Lime', 'Coats: Yarn Ocean -yarn Scrubby', 'Red Heart Super Saver Yarn, Light Sage', 'Red Heart Soft Yarn, Tangerine']","Red Heart Super Saver Yarn, Hunter Green","[8201, 8200, 559, 862]",560,"['<a_193><b_82><c_172>', '<a_93><b_6><c_93>', '<a_193><b_62><c_165>', '<a_193><b_62><c_166>']",<a_193><b_62><c_165>
4952,A2467,"['RED HEART Scrubby Yarn, Lime', 'Coats: Yarn Ocean -yarn Scrubby', 'Red Heart Super Saver Yarn, Light Sage', 'Red Heart Soft Yarn, Tangerine', 'Red Heart Super Saver Yarn, Hunter Green']","RED HEART E302C.0312 Super Saver Jumbo Yarn, Black","[8201, 8200, 559, 862, 560]",3355,"['<a_193><b_82><c_172>', '<a_93><b_6><c_93>', '<a_193><b_62><c_165>', '<a_193><b_62><c_166>', '<a_193><b_62><c_165>']",<a_202><b_167><c_101>
4953,A2467,"['RED HEART Scrubby Yarn, Lime', 'Coats: Yarn Ocean -yarn Scrubby', 'Red Heart Super Saver Yarn, Light Sage', 'Red Heart Soft Yarn, Tangerine', 'Red Heart Super Saver Yarn, Hunter Green', 'RED HEART E302C.0312 Super Saver Jumbo Yarn, Black']","Red Heart Super Saver Yarn, Earth and Sky","[8201, 8200, 559, 862, 560, 3355]",561,"['<a_193><b_82><c_172>', '<a_93><b_6><c_93>', '<a_193><b_62><c_165>', '<a_193><b_62><c_166>', '<a_193><b_62><c_165>', '<a_202><b_167><c_101>']",<a_193><b_62><c_165>
4954,A2467,"['RED HEART Scrubby Yarn, Lime', 'Coats: Yarn Ocean -yarn Scrubby', 'Red Heart Super Saver Yarn, Light Sage', 'Red Heart Soft Yarn, Tangerine', 'Red Heart Super Saver Yarn, Hunter Green', 'RED HEART E302C.0312 Super Saver Jumbo Yarn, Black', 'Red Heart Super Saver Yarn, Earth and Sky']","Red Heart Super Saver Yarn, Hunter Green","[8201, 8200, 559, 862, 560, 3355, 561]",560,"['<a_193><b_82><c_172>', '<a_93><b_6><c_93>', '<a_193><b_62><c_165>', '<a_193><b_62><c_166>', '<a_193><b_62><c_165>', '<a_202><b_167><c_101>', '<a_193><b_62><c_165>']",<a_193><b_62><c_165>
4955,A2467,"['RED HEART Scrubby Yarn, Lime', 'Coats: Yarn Ocean -yarn Scrubby', 'Red Heart Super Saver Yarn, Light Sage', 'Red Heart Soft Yarn, Tangerine', 'Red Heart Super Saver Yarn, Hunter Green', 'RED HEART E302C.0312 Super Saver Jumbo Yarn, Black', 'Red Heart Super Saver Yarn, Earth and Sky', 'Red Heart Super Saver Yarn, Hunter Green']","RED HEART E302C.0312 Super Saver Jumbo Yarn, Black","[8201, 8200, 559, 862, 560, 3355, 561, 560]",3355,"['<a_193><b_82><c_172>', '<a_93><b_6><c_93>', '<a_193><b_62><c_165>', '<a_193><b_62><c_166>', '<a_193><b_62><c_165>', '<a_202><b_167><c_101>', '<a_193><b_62><c_165>', '<a_193><b_62><c_165>']",<a_202><b_167><c_101>
4956,A2467,"['RED HEART Scrubby Yarn, Lime', 'Coats: Yarn Ocean -yarn Scrubby', 'Red Heart Super Saver Yarn, Light Sage', 'Red Heart Soft Yarn, Tangerine', 'Red Heart Super Saver Yarn, Hunter Green', 'RED HEART E302C.0312 Super Saver Jumbo Yarn, Black', 'Red Heart Super Saver Yarn, Earth and Sky', 'Red Heart Super Saver Yarn, Hunter Green', 'RED HEART E302C.0312 Super Saver Jumbo Yarn, Black']","Red Heart Super Saver Yarn, Earth and Sky","[8201, 8200, 559, 862, 560, 3355, 561, 560, 3355]",561,"['<a_193><b_82><c_172>', '<a_93><b_6><c_93>', '<a_193><b_62><c_165>', '<a_193><b_62><c_166>', '<a_193><b_62><c_165>', '<a_202><b_167><c_101>', '<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_202><b_167><c_101>']",<a_193><b_62><c_165>
4957,A2467,"['RED HEART Scrubby Yarn, Lime', 'Coats: Yarn Ocean -yarn Scrubby', 'Red Heart Super Saver Yarn, Light Sage', 'Red Heart Soft Yarn, Tangerine', 'Red Heart Super Saver Yarn, Hunter Green', 'RED HEART E302C.0312 Super Saver Jumbo Yarn, Black', 'Red Heart Super Saver Yarn, Earth and Sky', 'Red Heart Super Saver Yarn, Hunter Green', 'RED HEART E302C.0312 Super Saver Jumbo Yarn, Black', 'Red Heart Super Saver Yarn, Earth and Sky']","Red Heart 395865Red Heart Soft Yarn, Wheat","[8201, 8200, 559, 862, 560, 3355, 561, 560, 3355, 561]",864,"['<a_193><b_82><c_172>', '<a_93><b_6><c_93>', '<a_193><b_62><c_165>', '<a_193><b_62><c_166>', '<a_193><b_62><c_165>', '<a_202><b_167><c_101>', '<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_202><b_167><c_101>', '<a_193><b_62><c_165>']",<a_193><b_62><c_166>
4958,A2467,"['Coats: Yarn Ocean -yarn Scrubby', 'Red Heart Super Saver Yarn, Light Sage', 'Red Heart Soft Yarn, Tangerine', 'Red Heart Super Saver Yarn, Hunter Green', 'RED HEART E302C.0312 Super Saver Jumbo Yarn, Black', 'Red Heart Super Saver Yarn, Earth and Sky', 'Red Heart Super Saver Yarn, Hunter Green', 'RED HEART E302C.0312 Super Saver Jumbo Yarn, Black', 'Red Heart Super Saver Yarn, Earth and Sky', 'Red Heart 395865Red Heart Soft Yarn, Wheat']","Red Heart Super Saver Yarn, Melonberry Print","[8200, 559, 862, 560, 3355, 561, 560, 3355, 561, 864]",562,"['<a_93><b_6><c_93>', '<a_193><b_62><c_165>', '<a_193><b_62><c_166>', '<a_193><b_62><c_165>', '<a_202><b_167><c_101>', '<a_193><b_62><c_165>', '<a_193><b_62><c_165>', '<a_202><b_167><c_101>', '<a_193><b_62><c_165>', '<a_193><b_62><c_166>']",<a_193><b_10><c_222>
4959,A3215,"['Brother Project Runway PC420PRW 294-Stitch Professional Grade Computerized Sewing Machine with 3 Built-In Lettering Styles, and Carrying Case', 'Brother Project Runway PC420PRW 294-Stitch Professional Grade Computerized Sewing Machine with 3 Built-In Lettering Styles, and Carrying Case', 'Tiger Tigers Eye Gem Round 6-6.5mm Beads/15.5 (Brown & Gold)', 'Beading Station 50-Piece Star Shaped Metal Bead Caps for Jewelry Making, 6mm, Antique Gold', 'Pepperell RX-153 Rexlace Plastic Lacing Cord, 450-Feet, Primary', 'Beading Station 200-Piece Filigree Hollow Ball Spacer Metal Beads for Jewelry Making, 4mm, Gold', 'Dritz Deluxe Seam Ripper', 'Tulip I Love To Create 26662 Fabric Markers 12/Pkg-Fine Tip']","Westcott 13901 8"" Straight Titanium Bonded Scissors, Gray/Yellow, 2 Per Pack","[6239, 6239, 247, 290, 3634, 137, 797, 5074]",2019,"['<a_175><b_184><c_4>', '<a_175><b_184><c_4>', '<a_203><b_199><c_91>', '<a_254><b_10><c_129>', '<a_186><b_82><c_181>', '<a_254><b_41><c_109>', '<a_15><b_205><c_252>', '<a_159><b_218><c_60>']",<a_109><b_41><c_174>
4960,A3548,"['Lion Brand Yarn Pound of Love Bubblegum, Bubble Gum']","Red Heart Soft Yarn, Tangerine",[7223],862,['<a_199><b_205><c_240>'],<a_193><b_62><c_166>
4961,A3548,"['Lion Brand Yarn Pound of Love Bubblegum, Bubble Gum', 'Red Heart Soft Yarn, Tangerine']","Boye 10-Inch Aluminum Single Point Knitting Needles, Size 7","[7223, 862]",8283,"['<a_199><b_205><c_240>', '<a_193><b_62><c_166>']",<a_32><b_25><c_143>
4962,A3548,"['Lion Brand Yarn Pound of Love Bubblegum, Bubble Gum', 'Red Heart Soft Yarn, Tangerine', 'Boye 10-Inch Aluminum Single Point Knitting Needles, Size 7']","Red Heart 395865Red Heart Soft Yarn, Wheat","[7223, 862, 8283]",864,"['<a_199><b_205><c_240>', '<a_193><b_62><c_166>', '<a_32><b_25><c_143>']",<a_193><b_62><c_166>
4963,A3548,"['Lion Brand Yarn Pound of Love Bubblegum, Bubble Gum', 'Red Heart Soft Yarn, Tangerine', 'Boye 10-Inch Aluminum Single Point Knitting Needles, Size 7', 'Red Heart 395865Red Heart Soft Yarn, Wheat']","Lion  640-189A Wool-Ease Thick & Quick Yarn , 97 Meters, Butterscotch","[7223, 862, 8283, 864]",3359,"['<a_199><b_205><c_240>', '<a_193><b_62><c_166>', '<a_32><b_25><c_143>', '<a_193><b_62><c_166>']",<a_199><b_135><c_134>
4964,A3548,"['Lion Brand Yarn Pound of Love Bubblegum, Bubble Gum', 'Red Heart Soft Yarn, Tangerine', 'Boye 10-Inch Aluminum Single Point Knitting Needles, Size 7', 'Red Heart 395865Red Heart Soft Yarn, Wheat', 'Lion  640-189A Wool-Ease Thick & Quick Yarn , 97 Meters, Butterscotch']","Red Heart With Love Yarn, White","[7223, 862, 8283, 864, 3359]",2472,"['<a_199><b_205><c_240>', '<a_193><b_62><c_166>', '<a_32><b_25><c_143>', '<a_193><b_62><c_166>', '<a_199><b_135><c_134>']",<a_143><b_218><c_5>
4965,A3548,"['Lion Brand Yarn Pound of Love Bubblegum, Bubble Gum', 'Red Heart Soft Yarn, Tangerine', 'Boye 10-Inch Aluminum Single Point Knitting Needles, Size 7', 'Red Heart 395865Red Heart Soft Yarn, Wheat', 'Lion  640-189A Wool-Ease Thick & Quick Yarn , 97 Meters, Butterscotch', 'Red Heart With Love Yarn, White']",ChiaoGoo Red Lace Circular 40-inch (100cm) Stainless Steel Knitting Needle; Size US 0 (2mm) 7040-0,"[7223, 862, 8283, 864, 3359, 2472]",8598,"['<a_199><b_205><c_240>', '<a_193><b_62><c_166>', '<a_32><b_25><c_143>', '<a_193><b_62><c_166>', '<a_199><b_135><c_134>', '<a_143><b_218><c_5>']",<a_150><b_58><c_126>
4966,A3548,"['Lion Brand Yarn Pound of Love Bubblegum, Bubble Gum', 'Red Heart Soft Yarn, Tangerine', 'Boye 10-Inch Aluminum Single Point Knitting Needles, Size 7', 'Red Heart 395865Red Heart Soft Yarn, Wheat', 'Lion  640-189A Wool-Ease Thick & Quick Yarn , 97 Meters, Butterscotch', 'Red Heart With Love Yarn, White', 'ChiaoGoo Red Lace Circular 40-inch (100cm) Stainless Steel Knitting Needle; Size US 0 (2mm) 7040-0']",Lion Brand Yarn Lion Brand Wool-Ease Chunky Yarn (153) Black,"[7223, 862, 8283, 864, 3359, 2472, 8598]",6276,"['<a_199><b_205><c_240>', '<a_193><b_62><c_166>', '<a_32><b_25><c_143>', '<a_193><b_62><c_166>', '<a_199><b_135><c_134>', '<a_143><b_218><c_5>', '<a_150><b_58><c_126>']",<a_199><b_25><c_240>
4967,A5615,"['Thermoweb Therm O Web Glitter Dust-silver', 'Thermo Web TW31-3 Glitter Dust Aerosol Spray Glitter, 4.2-Ounce, Iridescent', 'QUICKUTZ Lifestyle Crafts Lifestyle Crafts Genius B Cutting Mat', 'Pentel Arts Aquash Fine Point Water Brush, Medium (FRHMBP)', 'Faber-Castell Art GRIP Aquarelle Watercolor Pencils, tin of 12', 'Spellbinders S5-131 Nestabilities Card Creator A-2 Matting Basics A Die Templates']","Pilot Silver Metallic Permanent Paint Marker, Medium Point, Dozen Box (41800)","[13018, 6186, 7480, 1822, 2918, 6801]",3353,"['<a_96><b_39><c_155>', '<a_245><b_39><c_69>', '<a_34><b_91><c_252>', '<a_75><b_117><c_19>', '<a_149><b_32><c_58>', '<a_10><b_205><c_88>']",<a_149><b_95><c_190>
4968,A6248,"['Dimensions Needlecrafts Multi Needle Felting Tool, Maroon', 'Sago Brothers Brand Felting Needles - 90 Pcs - 3 Sizes', 'Clover 625 Dome Threaded Needle Case']","Flexcut PW14 Knife Strop, with 1 Ounce Bar of Flexcut Gold Polishing Compound, 8 X 2 Inch Leather Surface","[727, 13662, 6767]",4106,"['<a_178><b_239><c_156>', '<a_47><b_150><c_54>', '<a_97><b_151><c_196>']",<a_191><b_153><c_168>
4969,A6248,"['Dimensions Needlecrafts Multi Needle Felting Tool, Maroon', 'Sago Brothers Brand Felting Needles - 90 Pcs - 3 Sizes', 'Clover 625 Dome Threaded Needle Case', 'Flexcut PW14 Knife Strop, with 1 Ounce Bar of Flexcut Gold Polishing Compound, 8 X 2 Inch Leather Surface']","Pellon WZ-2210 Wrap-N-Zap Batting for Microwave Projects, 22"" x 10 yards rolled on board","[727, 13662, 6767, 4106]",7986,"['<a_178><b_239><c_156>', '<a_47><b_150><c_54>', '<a_97><b_151><c_196>', '<a_191><b_153><c_168>']",<a_77><b_190><c_58>
4970,A7537,"['Clover 1007/G Soft Touch 4.0-mm Crochet Hooks, Size G', 'DMC 61253 Peacock Embroidery Scissor, 3 &frac34; inches', 'Miayon Twilight Retro Bandage Synthetic Leather Pen Bag Pencil Case Makeup Pouch,Vintage Style Rollup Pencil Case, Pencil Bag(Dark Brown)']","Fiskars 192980-1001 Forged Scissors, 8 Inch","[4476, 4692, 1184]",2119,"['<a_2><b_137><c_205>', '<a_244><b_225><c_157>', '<a_14><b_242><c_235>']",<a_7><b_106><c_174>
4971,A7537,"['Clover 1007/G Soft Touch 4.0-mm Crochet Hooks, Size G', 'DMC 61253 Peacock Embroidery Scissor, 3 &frac34; inches', 'Miayon Twilight Retro Bandage Synthetic Leather Pen Bag Pencil Case Makeup Pouch,Vintage Style Rollup Pencil Case, Pencil Bag(Dark Brown)', 'Fiskars 192980-1001 Forged Scissors, 8 Inch']","Fiskars 192980-1001 Forged Scissors, 8 Inch","[4476, 4692, 1184, 2119]",2119,"['<a_2><b_137><c_205>', '<a_244><b_225><c_157>', '<a_14><b_242><c_235>', '<a_7><b_106><c_174>']",<a_7><b_106><c_174>
4972,A7537,"['Clover 1007/G Soft Touch 4.0-mm Crochet Hooks, Size G', 'DMC 61253 Peacock Embroidery Scissor, 3 &frac34; inches', 'Miayon Twilight Retro Bandage Synthetic Leather Pen Bag Pencil Case Makeup Pouch,Vintage Style Rollup Pencil Case, Pencil Bag(Dark Brown)', 'Fiskars 192980-1001 Forged Scissors, 8 Inch', 'Fiskars 192980-1001 Forged Scissors, 8 Inch']",Tidy Crafts Set of 2 Bobbin Box Organizers,"[4476, 4692, 1184, 2119, 2119]",549,"['<a_2><b_137><c_205>', '<a_244><b_225><c_157>', '<a_14><b_242><c_235>', '<a_7><b_106><c_174>', '<a_7><b_106><c_174>']",<a_15><b_82><c_80>
4973,A9152,"['Sulky Sampler 12wt Cotton Petites, Summer Assortment, 6-Pack', 'Brother Sasew 90/14 Machine Sewing Needles', 'Karen Kay Buckley 6-Inch Perfect Scissors, Blue', 'Sewing Machine LED Lighting Kit - Fits All Sewing Machines!', ""Connecting Threads Quilter's Candy Color Wheel Sampler (Color Wheel II)"", 'Odif USA 404 Quilt Ruler Guide Adhesive', 'Morgan 7-Inch and 10-Inch Lap Stand Combo Hoops', 'Clover Water Soluble Pencil Assortment, 3EA (Q5003)', 'Janome Purple Tip Sewing Machine Needles', 'Dritz 3-Piece Needle Pullers']",Sewing Machine Superior Magnetic Seam Gauge Guide #Mg1,"[15779, 3262, 8153, 6960, 4573, 15780, 9863, 6243, 10341, 5943]",3724,"['<a_240><b_58><c_114>', '<a_74><b_218><c_58>', '<a_109><b_208><c_151>', '<a_50><b_135><c_188>', '<a_1><b_218><c_213>', '<a_232><b_178><c_202>', '<a_15><b_135><c_251>', '<a_66><b_127><c_190>', '<a_244><b_208><c_25>', '<a_97><b_95><c_126>']",<a_156><b_184><c_58>
4974,A9152,"['Brother Sasew 90/14 Machine Sewing Needles', 'Karen Kay Buckley 6-Inch Perfect Scissors, Blue', 'Sewing Machine LED Lighting Kit - Fits All Sewing Machines!', ""Connecting Threads Quilter's Candy Color Wheel Sampler (Color Wheel II)"", 'Odif USA 404 Quilt Ruler Guide Adhesive', 'Morgan 7-Inch and 10-Inch Lap Stand Combo Hoops', 'Clover Water Soluble Pencil Assortment, 3EA (Q5003)', 'Janome Purple Tip Sewing Machine Needles', 'Dritz 3-Piece Needle Pullers', 'Sewing Machine Superior Magnetic Seam Gauge Guide #Mg1']","Sizzix 655903 Originals Die, Blue","[3262, 8153, 6960, 4573, 15780, 9863, 6243, 10341, 5943, 3724]",15781,"['<a_74><b_218><c_58>', '<a_109><b_208><c_151>', '<a_50><b_135><c_188>', '<a_1><b_218><c_213>', '<a_232><b_178><c_202>', '<a_15><b_135><c_251>', '<a_66><b_127><c_190>', '<a_244><b_208><c_25>', '<a_97><b_95><c_126>', '<a_156><b_184><c_58>']",<a_252><b_91><c_157>
4975,A9152,"['Karen Kay Buckley 6-Inch Perfect Scissors, Blue', 'Sewing Machine LED Lighting Kit - Fits All Sewing Machines!', ""Connecting Threads Quilter's Candy Color Wheel Sampler (Color Wheel II)"", 'Odif USA 404 Quilt Ruler Guide Adhesive', 'Morgan 7-Inch and 10-Inch Lap Stand Combo Hoops', 'Clover Water Soluble Pencil Assortment, 3EA (Q5003)', 'Janome Purple Tip Sewing Machine Needles', 'Dritz 3-Piece Needle Pullers', 'Sewing Machine Superior Magnetic Seam Gauge Guide #Mg1', 'Sizzix 655903 Originals Die, Blue']",Clover Needlecrafts 3 2 Piece Elastic Lock Set,"[8153, 6960, 4573, 15780, 9863, 6243, 10341, 5943, 3724, 15781]",11616,"['<a_109><b_208><c_151>', '<a_50><b_135><c_188>', '<a_1><b_218><c_213>', '<a_232><b_178><c_202>', '<a_15><b_135><c_251>', '<a_66><b_127><c_190>', '<a_244><b_208><c_25>', '<a_97><b_95><c_126>', '<a_156><b_184><c_58>', '<a_252><b_91><c_157>']",<a_246><b_82><c_166>
4976,A9152,"['Sewing Machine LED Lighting Kit - Fits All Sewing Machines!', ""Connecting Threads Quilter's Candy Color Wheel Sampler (Color Wheel II)"", 'Odif USA 404 Quilt Ruler Guide Adhesive', 'Morgan 7-Inch and 10-Inch Lap Stand Combo Hoops', 'Clover Water Soluble Pencil Assortment, 3EA (Q5003)', 'Janome Purple Tip Sewing Machine Needles', 'Dritz 3-Piece Needle Pullers', 'Sewing Machine Superior Magnetic Seam Gauge Guide #Mg1', 'Sizzix 655903 Originals Die, Blue', 'Clover Needlecrafts 3 2 Piece Elastic Lock Set']",Clover Needlecrafts PSF0508-314 Flex 'n Glide Bodkins 2 Piece Set by Nancy Zieman,"[6960, 4573, 15780, 9863, 6243, 10341, 5943, 3724, 15781, 11616]",14464,"['<a_50><b_135><c_188>', '<a_1><b_218><c_213>', '<a_232><b_178><c_202>', '<a_15><b_135><c_251>', '<a_66><b_127><c_190>', '<a_244><b_208><c_25>', '<a_97><b_95><c_126>', '<a_156><b_184><c_58>', '<a_252><b_91><c_157>', '<a_246><b_82><c_166>']",<a_34><b_209><c_174>
4977,A9152,"[""Connecting Threads Quilter's Candy Color Wheel Sampler (Color Wheel II)"", 'Odif USA 404 Quilt Ruler Guide Adhesive', 'Morgan 7-Inch and 10-Inch Lap Stand Combo Hoops', 'Clover Water Soluble Pencil Assortment, 3EA (Q5003)', 'Janome Purple Tip Sewing Machine Needles', 'Dritz 3-Piece Needle Pullers', 'Sewing Machine Superior Magnetic Seam Gauge Guide #Mg1', 'Sizzix 655903 Originals Die, Blue', 'Clover Needlecrafts 3 2 Piece Elastic Lock Set', ""Clover Needlecrafts PSF0508-314 Flex 'n Glide Bodkins 2 Piece Set by Nancy Zieman""]",Clover Needlecrafts 205753 Clip 'n Glide Bodkin Set,"[4573, 15780, 9863, 6243, 10341, 5943, 3724, 15781, 11616, 14464]",8163,"['<a_1><b_218><c_213>', '<a_232><b_178><c_202>', '<a_15><b_135><c_251>', '<a_66><b_127><c_190>', '<a_244><b_208><c_25>', '<a_97><b_95><c_126>', '<a_156><b_184><c_58>', '<a_252><b_91><c_157>', '<a_246><b_82><c_166>', '<a_34><b_209><c_174>']",<a_15><b_150><c_145>
4978,A9888,"['Clover Q2507 Patchwork Pins-Fine, 100 Per Pack', 'Dritz 403 Spray Adhesive', 'Clover Q2507 Patchwork Pins-Fine, 100 Per Pack', 'MBI 13.2x12.5 Inch Expressions Post Bound""Family"" Album, Peach Paisley (848124)', 'Fiskars 197990-1001 Easy Change Ergo Control Rotary Cutter, 45mm', 'Exquisite Brand Squeezee Thread and Embroidery Snips', 'We R Memory Keepers 70939-8 5-Inch Precision Scissors, Small"" />', 'Omnigrid 4-Inch Needlecraft Scissors', 'Sewline Water-Soluble Fabric Glue Pen Refill (2 Pack), Blue', 'TightGrips Non-slip grips for Quilt Templates - 48 Pieces Total - 24 Large & 24 Small']",Superior Threads SuperBobs Bottom Line Thread L-Style Cardboard 118 yds Bobbins 35-Pack Set with Bobbinsaver SBD-35,"[814, 5069, 814, 7532, 8701, 1343, 10499, 9118, 13453, 6676]",8261,"['<a_255><b_41><c_1>', '<a_164><b_132><c_19>', '<a_255><b_41><c_1>', '<a_71><b_163><c_240>', '<a_109><b_190><c_255>', '<a_156><b_91><c_156>', '<a_244><b_150><c_180>', '<a_244><b_183><c_190>', '<a_89><b_39><c_25>', '<a_244><b_190><c_254>']",<a_226><b_159><c_205>
4979,A10166,"['Tombow 51523 MONO Drawing Pencil Set, Assorted Degrees, 12-Pack. Professional Quality Graphite Pencil Set with Eraser and Sharpener', 'Tombow 51523 MONO Drawing Pencil Set, Assorted Degrees, 12-Pack. Professional Quality Graphite Pencil Set with Eraser and Sharpener', 'Strathmore Series 400 Sketch Pads 9 in. x 12 in. - pad of 100', 'US Art Supply Artist Sketch Tote Board - Great for Classroom, Studio or Field Use (23""x26"")', 'Faber Castell Large Kneaded Eraser 2 Pack']","Singer Tape Measure, 1","[2617, 2617, 2555, 1735, 2531]",4120,"['<a_152><b_153><c_190>', '<a_152><b_153><c_190>', '<a_216><b_138><c_230>', '<a_116><b_152><c_202>', '<a_87><b_49><c_190>']",<a_217><b_150><c_73>
4980,A10166,"['Tombow 51523 MONO Drawing Pencil Set, Assorted Degrees, 12-Pack. Professional Quality Graphite Pencil Set with Eraser and Sharpener', 'Tombow 51523 MONO Drawing Pencil Set, Assorted Degrees, 12-Pack. Professional Quality Graphite Pencil Set with Eraser and Sharpener', 'Strathmore Series 400 Sketch Pads 9 in. x 12 in. - pad of 100', 'US Art Supply Artist Sketch Tote Board - Great for Classroom, Studio or Field Use (23""x26"")', 'Faber Castell Large Kneaded Eraser 2 Pack', 'Singer Tape Measure, 1']",Prismacolor Premier Pencil Sharpener,"[2617, 2617, 2555, 1735, 2531, 4120]",165,"['<a_152><b_153><c_190>', '<a_152><b_153><c_190>', '<a_216><b_138><c_230>', '<a_116><b_152><c_202>', '<a_87><b_49><c_190>', '<a_217><b_150><c_73>']",<a_76><b_150><c_156>
4981,A10188,"['Rit Dye Liquid Fabric Dye, 8-Ounce,  Cocoa Brown', 'Rit Dye Liquid Fabric Dye, 8-Ounce,  Black', 'Necklace Extender Chains,Set of 6,Silver,12mm Lobster Clasp,Waterdrop Charm, Keeper Bag', 'Immersive Color Dual Tip Brush Pens with Fineliner Tip (Pack of 24)']",Silver Infinity Anchor Love Charms Leather Rope Knit Wrap Bracelet White Black,"[1198, 1201, 7044, 1233]",15147,"['<a_77><b_188><c_99>', '<a_77><b_188><c_99>', '<a_148><b_239><c_231>', '<a_243><b_209><c_126>']",<a_220><b_44><c_82>
4982,A10921,"['Clover 3672 Amour Crochet Hook Set, 10 sizes', 'Creative Hobbies Hardwood Pony Roller Dual Roller Tool for Ceramic and Pottery Clay Working']",Jacquard Pearl EX Set (Series 3),"[6571, 13959]",954,"['<a_244><b_137><c_141>', '<a_29><b_153><c_135>']",<a_26><b_105><c_171>
4983,A10921,"['Clover 3672 Amour Crochet Hook Set, 10 sizes', 'Creative Hobbies Hardwood Pony Roller Dual Roller Tool for Ceramic and Pottery Clay Working', 'Jacquard Pearl EX Set (Series 3)']",Darice Studio 71 Polymer Clay Press,"[6571, 13959, 954]",2714,"['<a_244><b_137><c_141>', '<a_29><b_153><c_135>', '<a_26><b_105><c_171>']",<a_178><b_58><c_104>
