,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
32950,A40814,"['Beading Station 40-Piece Mix Millefiori Lampwork Flat Heart Glass Beads, 10mm', '100 Pcs Swarovski Crystal Rondelle Silver Spacer Bead 6mm White', 'Jablonex Round 25-Piece 2-Tone Czech Fire Polish Glass Beads, 6mm, Fuchsia/Lemon', 'Totally Tools Bead Crimp Tool (Crimper)', 'Femitu 680 4mm silver plated antique style daisy spacer beads', 'Bulk Buy: Caron Simply Soft Yarn Solids (3-Pack) Bone H97003-9703', '144 Head Pins .029dia X 2.25 Inch Silver Plating Over Brass Standard 21 Gauge Wire Beadsmith Headpins']",Beading Needles Medium Flexible Twisted (50),"[14102, 162, 571, 3669, 356, 10266, 2400]",18524,"['<a_254><b_10><c_1>', '<a_37><b_142><c_147>', '<a_139><b_58><c_219>', '<a_96><b_62><c_230>', '<a_220><b_117><c_174>', '<a_199><b_91><c_122>', '<a_86><b_118><c_247>']",<a_226><b_31><c_147>
32951,A41146,"['OOOUSE Pack of 50PCS Buttons-Mixed Wood Buttons Sewing Scrapbooking 2 Holes (onesize, Colorful)', 'Bestag Emoji Sticker Pack-Instagram,Facebook,Twitter iPhone Emoji sticker,20sheets/pack- around 900+ Stickers', 'Royal & Langnickel Essentials Art Cargo Carry Bag,  1 pack', ""Darice 503340 Gallant Grays Core'dinations Value Pack Cardstock (50 Pack), 8.5 by 11"", 'Prismacolor Premier Soft Core Colored Pencil, Black, 12-Count (3363)']","Springer Atlas Sax Sketch and Draw Board, 12 x 18 Inches, Brown - 460973","[654, 2769, 2891, 1998, 6296]",3221,"['<a_19><b_10><c_219>', '<a_4><b_184><c_150>', '<a_94><b_142><c_151>', '<a_71><b_209><c_88>', '<a_18><b_135><c_156>']",<a_194><b_103><c_250>
32952,A41656,"['da Vinci Hog Bristle Series 5923 Maestro 2 Artist Paint Brush, Long Filbert with Red Handle, Size 16 (5923-16)', 'da Vinci Brush Soap Series 4433 All Natural Brush Soap, Vegetable Oil, 85 Gram, Metal Case', 'US Art Supply Malibu Extra Large H-Frame Deluxe Adjustable Wood Studio Easel with Tilt and Caster Wheels', 'Liquitex Professional Freestyle Large Scale Brush, Paddle 3-inch', 'SINGER| Roller Bag 19&acirc;&euro; Sewing Machine', 'da Vinci Oil & Acrylic Series 5040 Top Acryl Paint Brush, Flat Mottler Red/Brown Synthetic with Plainwood Handle, Size 60', 'Realistic Standing Female 33""-24""-34"" Mannequin + Base & 2 Free Wigs (F-11+2)']","LuckyStone Mini Microscope Jewelers Eye Loupe Magnifier Magnifying Glass Powerful Doublet, Chrome Plated, Round Body Jewelry Loupe, 21 mm, Silver","[3368, 4071, 13208, 979, 14576, 6191, 17475]",18669,"['<a_177><b_184><c_147>', '<a_201><b_209><c_226>', '<a_116><b_209><c_171>', '<a_142><b_91><c_213>', '<a_47><b_106><c_61>', '<a_18><b_39><c_128>', '<a_100><b_184><c_5>']",<a_223><b_214><c_29>
32953,A42409,"['Mighty Bright 64602 Sewing Machine Light, Silver', 'Smithers Oasis LOMEY Tear Drop Corsage Pin, White', 'Superior Threads 11602-409 So Fine Smoke 3-Ply 50W Polyester Thread, 3280 yd', ""Cleopatra's Fan Templates by Sharlene Jorgenson""]","WARM COMPANY 124-Inch by 30-Yard Warm and Natural Cotton Batting by The Yard, King","[783, 16251, 8459, 2898]",11618,"['<a_175><b_207><c_235>', '<a_52><b_152><c_200>', '<a_250><b_6><c_238>', '<a_42><b_218><c_68>']",<a_250><b_152><c_87>
32954,A43590,"['HiyaHiya Circular 40-inch (101cm) Steel Knitting Needle; Size US 00 (1.75mm) HISTCIR40-2-0', 'Knitter&rsquo;s Pride Interchangeable Cords 14"" (24"" w/tips), Black', 'Xuron - 494 Four in One Crimping Pliers', 'JOLLY STORE Crafts Number Beads 7x7mm 100pc']",NYKKOLA Illuminated Jewelers Eye Loupe 40x-25mm with Led Lighting,"[14153, 12177, 184, 16215]",1299,"['<a_126><b_184><c_165>', '<a_244><b_62><c_144>', '<a_15><b_193><c_222>', '<a_74><b_101><c_186>']",<a_207><b_73><c_188>
32955,A45462,"['Darice Brass Embossing Stencil, 3.25 by 2.25-Inch, Rose', 'Wow Embossing Powder 15ml-Clear Gloss', 'CottageCutz CCE054 Elites Die Cuts, 4.5 by 2.6-Inch, Winterland Village', ""Sizzix 659880 Stamper's Secret Weapon"", 'Sizzix Dies ~ Banners #3', 'Penny Black Decorative Rubber Stamps, A Bunch (30-174)']",Spellbinders S5-218 Nestabilities 'A2 Devine Eloquence' Scrapbooking Template,"[15464, 3404, 9554, 1037, 12750, 4665]",12423,"['<a_161><b_223><c_147>', '<a_146><b_58><c_114>', '<a_147><b_58><c_166>', '<a_191><b_20><c_64>', '<a_247><b_218><c_26>', '<a_118><b_58><c_77>']",<a_56><b_218><c_168>
32956,A45462,"['Darice Brass Embossing Stencil, 3.25 by 2.25-Inch, Rose', 'Wow Embossing Powder 15ml-Clear Gloss', 'CottageCutz CCE054 Elites Die Cuts, 4.5 by 2.6-Inch, Winterland Village', ""Sizzix 659880 Stamper's Secret Weapon"", 'Sizzix Dies ~ Banners #3', 'Penny Black Decorative Rubber Stamps, A Bunch (30-174)', ""Spellbinders S5-218 Nestabilities 'A2 Devine Eloquence' Scrapbooking Template""]",Spellbinders S4-451 Card Creator Glass Effects Card Front Etched/Wafer Thin Dies,"[15464, 3404, 9554, 1037, 12750, 4665, 12423]",13710,"['<a_161><b_223><c_147>', '<a_146><b_58><c_114>', '<a_147><b_58><c_166>', '<a_191><b_20><c_64>', '<a_247><b_218><c_26>', '<a_118><b_58><c_77>', '<a_56><b_218><c_168>']",<a_56><b_95><c_102>
32957,A45727,"['Envelope Punch Board by We R Memory Keepers. The Easiest Envelope Maker Available', 'Spellbinders Shapeabilities Die Templates, Celebration 2 - IN-037', ""Gemini by Crafter's Companion CCM GEM-M-USA Twin-Function Die Cutter & Embosser, White"", 'Sizzix Framelits Die Set 8/PK - Squares']","Trim and Score Board by We R Memory Keepers | 12 x 12-inch board, scoring tool and two titanium blades","[1036, 3443, 13250, 3396]",1139,"['<a_217><b_138><c_144>', '<a_78><b_218><c_243>', '<a_172><b_234><c_108>', '<a_239><b_103><c_27>']",<a_191><b_218><c_12>
32958,A46094,"['Graphite Transfer Paper - 9"" x 13"" - 25 Sheets - Waxed Carbon Paper for Tracing - MyArtscape (Black)', 'Strathmore 365-9 300 Series Palette Pad, 9""x12"" Tape Bound, 40 Sheets', 'drtulz decegerb deeve', 'YELLOW SARAL WAX-FREE Transfer (Tracing) Paper For Precision Tracing on any Surface-12 inches x 12 foot roll', 'RED SARAL WAX-FREE Transfer (Tracing) Paper For Precision Tracing on any Surface-12 inches x 12 foot roll']",Artist's Choice 72 Pack Watercolor Pencils with Paintbrush,"[1606, 3273, 2695, 15081, 1997]",4488,"['<a_96><b_189><c_220>', '<a_45><b_195><c_205>', '<a_17><b_117><c_198>', '<a_149><b_208><c_12>', '<a_52><b_178><c_119>']",<a_20><b_189><c_196>
32959,A46361,"['Darice SBE30 Solid Black Eyes with Washers, 9mm (Pack of 50)', 'ZXUY 12pcs 6"" Bamboo Handle Crochet Hook Knit Craft Knitting Needle Weave Yarn 3-10mm', 'Z-COLOR 60 Pieces 79mm 86mm 91mm Felting Needles DIY Wool PIN Felting Tools Kits Medium--Each Sizes OF 20PCS']","100pcs 3/4/5/6/7/8/9/10/12/14mm Glass Eyes on Wire Amber Toy Teddy Eyes Puppets Dolls Crafts (5mm, Black)","[10079, 572, 17732]",2820,"['<a_0><b_217><c_29>', '<a_104><b_193><c_193>', '<a_32><b_101><c_182>']",<a_114><b_234><c_77>
32960,A46855,"['Adorox Black Velvet Necklace Pendant Chain Jewelry Bust Display Holder Stand (1, Black)', 'BEADNOVA 100pcs 6mm Gold Plated Crystal Rondelle Spacer Beads for Jewelry Making (#202 Aquamarine)', 'RUBYCA 100pcs Round Rondelle Spacer Bead Gold Tone 10mm Light Sapphire Czech Crystal', 'RUBYCA 100pcs Wavy Rondelle Spacer Bead Gold Tone 6mm White Clear Czech Crystal', 'BRCbeads 8mm Silver Plated Crystal Rondelle Spacer Beads 50pcs per bag for jewelery making(#M01 Multicolor)', 'Necklace Bust, For Displaying Jewelry 7x11 Inches, 1 Piece, Black Velvet', 'BRCbeads 4mm Gold Plated Crystal Rondelle Spacer Beads 100pcs per bag for jewelery making(#001 Clear Crystal)']",600 Czech 4mm Crystal Clear Ab Faceted Round Firepolished Glass Beads 1/2 Mass Fire Polished,"[3960, 7069, 270, 6285, 557, 13384, 556]",8431,"['<a_231><b_242><c_196>', '<a_163><b_58><c_114>', '<a_117><b_135><c_0>', '<a_117><b_135><c_0>', '<a_141><b_117><c_91>', '<a_231><b_65><c_122>', '<a_141><b_73><c_222>']",<a_33><b_150><c_56>
32961,A47051,"['Pandahall 1 Box Mixed Color 6mm Transparent Rainbow Glass Bugle Beads, AB Color, about 103g']",20 Grams Metallic Silver Miyuki 4mm Square Cube Japanese Glass Seed Beads,[3702],513,['<a_203><b_10><c_179>'],<a_203><b_91><c_174>
32962,A47051,"['Pandahall 1 Box Mixed Color 6mm Transparent Rainbow Glass Bugle Beads, AB Color, about 103g', '20 Grams Metallic Silver Miyuki 4mm Square Cube Japanese Glass Seed Beads']",20 Grams Metallic Gold Miyuki 4mm Square Cube Japanese Glass Seed Beads,"[3702, 513]",511,"['<a_203><b_10><c_179>', '<a_203><b_91><c_174>']",<a_203><b_91><c_174>
32963,A47051,"['Pandahall 1 Box Mixed Color 6mm Transparent Rainbow Glass Bugle Beads, AB Color, about 103g', '20 Grams Metallic Silver Miyuki 4mm Square Cube Japanese Glass Seed Beads', '20 Grams Metallic Gold Miyuki 4mm Square Cube Japanese Glass Seed Beads']",Beadaholique 3mm by 50mm 10-Piece 22K Gold Plated Long Curved Noodle Tube Beads,"[3702, 513, 511]",9600,"['<a_203><b_10><c_179>', '<a_203><b_91><c_174>', '<a_203><b_91><c_174>']",<a_254><b_184><c_204>
32964,A47051,"['Pandahall 1 Box Mixed Color 6mm Transparent Rainbow Glass Bugle Beads, AB Color, about 103g', '20 Grams Metallic Silver Miyuki 4mm Square Cube Japanese Glass Seed Beads', '20 Grams Metallic Gold Miyuki 4mm Square Cube Japanese Glass Seed Beads', 'Beadaholique 3mm by 50mm 10-Piece 22K Gold Plated Long Curved Noodle Tube Beads']",PandaHall Elite About 3000 Pcs Brass Tube Crimp Beads Cord End Caps Diameter 2mm for Jewelry Making 6 Colors,"[3702, 513, 511, 9600]",1517,"['<a_203><b_10><c_179>', '<a_203><b_91><c_174>', '<a_203><b_91><c_174>', '<a_254><b_184><c_204>']",<a_231><b_159><c_254>
32965,A47173,"['LEVADO 1095-34 608766668047 Darice Retractable Razor Knife Set, Assorted Color (2 Pack)']",Fiskars Desktop Universal Scissors Sharpener (198620),[5641],11455,['<a_228><b_209><c_108>'],<a_109><b_82><c_250>
32966,A47173,"['LEVADO 1095-34 608766668047 Darice Retractable Razor Knife Set, Assorted Color (2 Pack)', 'Fiskars Desktop Universal Scissors Sharpener (198620)']","Stay-In-Place Serger Machine Mat &ndash; 11&rdquo; x 14&rdquo; &ndash; Reduces: noise, vibration and machine movement. Made In USA!","[5641, 11455]",8340,"['<a_228><b_209><c_108>', '<a_109><b_82><c_250>']",<a_166><b_44><c_192>
32967,A47173,"['LEVADO 1095-34 608766668047 Darice Retractable Razor Knife Set, Assorted Color (2 Pack)', 'Fiskars Desktop Universal Scissors Sharpener (198620)', 'Stay-In-Place Serger Machine Mat &ndash; 11&rdquo; x 14&rdquo; &ndash; Reduces: noise, vibration and machine movement. Made In USA!']","Dritz Snap Fasteners, Heavy Duty - Antique Brass, Size 24 (5/8"") - 6 Ct.","[5641, 11455, 8340]",7111,"['<a_228><b_209><c_108>', '<a_109><b_82><c_250>', '<a_166><b_44><c_192>']",<a_119><b_135><c_19>
32968,A47173,"['LEVADO 1095-34 608766668047 Darice Retractable Razor Knife Set, Assorted Color (2 Pack)', 'Fiskars Desktop Universal Scissors Sharpener (198620)', 'Stay-In-Place Serger Machine Mat &ndash; 11&rdquo; x 14&rdquo; &ndash; Reduces: noise, vibration and machine movement. Made In USA!', 'Dritz Snap Fasteners, Heavy Duty - Antique Brass, Size 24 (5/8"") - 6 Ct.']",Sonline Professional Pinking Shears Fabric Crafts Zig Zag Cut Scissors,"[5641, 11455, 8340, 7111]",7592,"['<a_228><b_209><c_108>', '<a_109><b_82><c_250>', '<a_166><b_44><c_192>', '<a_119><b_135><c_19>']",<a_157><b_24><c_4>
32969,A47173,"['LEVADO 1095-34 608766668047 Darice Retractable Razor Knife Set, Assorted Color (2 Pack)', 'Fiskars Desktop Universal Scissors Sharpener (198620)', 'Stay-In-Place Serger Machine Mat &ndash; 11&rdquo; x 14&rdquo; &ndash; Reduces: noise, vibration and machine movement. Made In USA!', 'Dritz Snap Fasteners, Heavy Duty - Antique Brass, Size 24 (5/8"") - 6 Ct.', 'Sonline Professional Pinking Shears Fabric Crafts Zig Zag Cut Scissors']","ITY Fabric Polyester Lycra Knit Jersey 2 Way Spandex Stretch 58"" Wide by The Yard (1 Yard, Plum)","[5641, 11455, 8340, 7111, 7592]",8852,"['<a_228><b_209><c_108>', '<a_109><b_82><c_250>', '<a_166><b_44><c_192>', '<a_119><b_135><c_19>', '<a_157><b_24><c_4>']",<a_137><b_199><c_141>
32970,A47460,"['Createx Airbrush Paint, Opaque White, 4 oz (5212-4)', 'Createx Airbrush Colors opaque black 4 oz.']","PointZero Airbrush Quick Release (Disconnect) Coupling Set - 1/8"" BSP","[1687, 1688]",3785,"['<a_61><b_214><c_80>', '<a_18><b_208><c_80>']",<a_31><b_135><c_231>
32971,A47460,"['Createx Airbrush Paint, Opaque White, 4 oz (5212-4)', 'Createx Airbrush Colors opaque black 4 oz.', 'PointZero Airbrush Quick Release (Disconnect) Coupling Set - 1/8"" BSP']",Createx Colors 4012 High Performance Reducer 32oz. Size,"[1687, 1688, 3785]",16859,"['<a_61><b_214><c_80>', '<a_18><b_208><c_80>', '<a_31><b_135><c_231>']",<a_61><b_217><c_47>
32972,A47460,"['Createx Airbrush Paint, Opaque White, 4 oz (5212-4)', 'Createx Airbrush Colors opaque black 4 oz.', 'PointZero Airbrush Quick Release (Disconnect) Coupling Set - 1/8"" BSP', 'Createx Colors 4012 High Performance Reducer 32oz. Size']",ABESTAIR Airbrush in-line moisture trap mini air filter,"[1687, 1688, 3785, 16859]",15728,"['<a_61><b_214><c_80>', '<a_18><b_208><c_80>', '<a_31><b_135><c_231>', '<a_61><b_217><c_47>']",<a_31><b_103><c_73>
32973,A47562,"['Penny Black PB40129  Cling Rubber Stamp Sheet, 5 by 5-Inch, Dropping You a Line']",Penny Black PB30104 Sweet Wishes Clear Stamp,[14291],10208,['<a_189><b_184><c_57>'],<a_118><b_58><c_77>
32974,A47562,"['Penny Black PB40129  Cling Rubber Stamp Sheet, 5 by 5-Inch, Dropping You a Line', 'Penny Black PB30104 Sweet Wishes Clear Stamp']",Penny Black Mermaids Clear Stamp Set,"[14291, 10208]",18398,"['<a_189><b_184><c_57>', '<a_118><b_58><c_77>']",<a_118><b_58><c_77>
32975,A47562,"['Penny Black PB40129  Cling Rubber Stamp Sheet, 5 by 5-Inch, Dropping You a Line', 'Penny Black PB30104 Sweet Wishes Clear Stamp', 'Penny Black Mermaids Clear Stamp Set']",Penny Black 40-330 Pop Pop Poppy Slapstick Cling Stamp,"[14291, 10208, 18398]",2960,"['<a_189><b_184><c_57>', '<a_118><b_58><c_77>', '<a_118><b_58><c_77>']",<a_189><b_161><c_57>
32976,A47562,"['Penny Black PB40129  Cling Rubber Stamp Sheet, 5 by 5-Inch, Dropping You a Line', 'Penny Black PB30104 Sweet Wishes Clear Stamp', 'Penny Black Mermaids Clear Stamp Set', 'Penny Black 40-330 Pop Pop Poppy Slapstick Cling Stamp']","Penny Black 30-330 XOXO Stamps, 3"" by 4"", Clear","[14291, 10208, 18398, 2960]",17966,"['<a_189><b_184><c_57>', '<a_118><b_58><c_77>', '<a_118><b_58><c_77>', '<a_189><b_161><c_57>']",<a_130><b_167><c_71>
32977,A2598,"['Bienfang 50-Yard by 24-Inch wide Sketching and Tracing Paper Roll', 'The Beadery Giant Crayon Bead Box - approximately 2300 beads', 'SINGER Start 1304 6 Built-in Stitches, Free Arm Best Sewing Machine for Beginners', 'Dritz Deluxe Seam Ripper', 'AmazonBasics Multipurpose Scissors - 2-Pack', 'Apple Barrel Acrylic Paint in Assorted Colors (16 Ounce), 21119 White', 'Apple Barrel Acrylic Paint in Assorted Colors (16 Ounce), 21148 Black', 'Cricut Vinyl, Silver']","Aleene's 33143 Original Tacky Always Ready Adhesives, 4 oz.","[5617, 9641, 2420, 797, 6046, 6148, 4426, 2332]",9642,"['<a_194><b_244><c_230>', '<a_186><b_167><c_166>', '<a_50><b_184><c_249>', '<a_15><b_205><c_252>', '<a_4><b_132><c_237>', '<a_138><b_199><c_235>', '<a_138><b_199><c_235>', '<a_197><b_197><c_114>']",<a_159><b_91><c_93>
32978,A5056,"['me & my BIG ideas Create 365 The Happy Planner Pocket Folders', 'Xyron 250 Refill Cartridge, 2.5""X20\' Repositionable', 'Transotype Bleed Proof Alcohol Marker Pad, A4, 50 Sheets', 'Prima Marketing 961466 Art Basics Gesso, 8.5-Ounce, Clear', 'Snazaroo Face and Body Paint, 12ml, Glitter Gel, Gold Dust', 'Snazaroo Face and Body Paint, 12ml, Glitter Gel, Gold Dust', 'Martha Stewart Crafts Corner Punch, Rounder', 'TAG Face Paints - White (32 gm)', 'Prima Marketing Mixed Media Doll Cling Rubber Stamps, Aurora with Crown', 'Mini Misti Stamp Tool - The Most Incredible Stamp Tool Invented']",Shimmer Tulle Ribbon Rolls - 25 Yards - 6 Inches Wide (Shimmer - Glimmer White),"[10145, 4854, 2143, 2343, 11812, 11812, 962, 11813, 11814, 5840]",4374,"['<a_217><b_239><c_150>', '<a_159><b_239><c_47>', '<a_213><b_58><c_114>', '<a_61><b_62><c_254>', '<a_197><b_188><c_13>', '<a_197><b_188><c_13>', '<a_69><b_6><c_202>', '<a_201><b_6><c_151>', '<a_189><b_91><c_182>', '<a_24><b_161><c_102>']",<a_51><b_49><c_64>
32979,A10451,"['Akashiya CA200/20V Sai Watercolor Brush Pen - 20 Color Set (1, DESIGN 1)', 'Akashiya CA200/20V Sai Watercolor Brush Pen - 20 Color Set (1, DESIGN 1)', 'Plinrise HM-001 Sketch Drawing Pen,Fineliner Pen,Fine Point Marker Pen,0.4MMPack of 24 Assorted Colors (24)', 'Lion Brand Yarn 752-200 Fettuccini Yarn Solid Cones, Random Colors', 'Fiskars 98087097J Curved Craft Scissors, 4 Inch, Orange', 'Innovative Home Creations Colonial 4850-BLK 6-Shelf Yarn and Craft Organizer, 48 by 11 by 11-Inch, Black']","Tobin 4008 10"" x 10"" Mandala Zenbroidery Stamped Embroidery","[3151, 3151, 3834, 15064, 3583, 2213]",15682,"['<a_45><b_244><c_255>', '<a_45><b_244><c_255>', '<a_243><b_191><c_147>', '<a_193><b_207><c_141>', '<a_164><b_214><c_46>', '<a_211><b_159><c_249>']",<a_67><b_49><c_146>
32980,A13159,"['Brother XL2600I Sew Advance Sew Affordable 25-Stitch Free-Arm Sewing Machine', 'World Weidner Tear Away Machine Embroidery Stabilizer Backing 100 Precut Sheets Medium Weight 1.8 Ounce 12""x10"" Fits 5x7 Hoops', '25 Schmetz Embroidery Sewing Machine Needles 130/705H H-E Size 75/11', 'Gingher 6 Inch Double-Curved Machine Embroidery Scissors (01-005866)', 'World Weidner Cut Away Machine Embroidery Stabilizer Backing 100 Precut Sheets 8""x8"" Medium Weight 2.5 Ounce Fits 4x4 Hoops', 'World Weidner Cut Away Machine Embroidery Stabilizer Backing Medium Weight 2.5 Ounce 12""x20 Yard Roll', 'Karen Kay Buckley 6-Inch Perfect Scissors, Blue', 'Clover 2-Type Bodkin - 4001']","Dritz Fix Seam Ripper, Large, Purple","[633, 535, 14851, 4917, 9252, 5316, 8153, 4537]",7968,"['<a_175><b_195><c_190>', '<a_67><b_193><c_250>', '<a_164><b_214><c_108>', '<a_255><b_85><c_147>', '<a_224><b_135><c_122>', '<a_224><b_135><c_114>', '<a_109><b_208><c_151>', '<a_136><b_70><c_68>']",<a_39><b_239><c_231>
32981,A15068,"['Black Hardbound Sketch Book 8.5X11', 'Loew-Cornell 245B Brush Set, Pack of 25, Multi Color', 'Strathmore 455-4 400 Series Sketch Pad, 11""x14"" Wire Bound, 100 Sheets', 'Strathmore 307-318 300 Series Mega Newsprint Pad, Rough 18""x24"" Tape Bound, 60 Sheets', 'Silvalume 11191 Knitting Needles, Straight, 10-Inch', 'Darice Foam Sheet 9""X12"" 2mm-Black 10 per pack', 'Singer Pearlized Head Straight Pins, 150-Count', 'Alvin Wooden Human Mannequin (Unisex) 12 Inches Tall', 'Simplicity Sewing Pattern 5794 Misses Costumes, A (XS-S-M-L)', 'eZthings Eyelet Setting Pliers for Leather Arts Plus 100 Eyelets']",We R Memory Keepers - 60 Standard Cold Metal Eyelets for Scrapbooking - 15 of Each Color,"[3112, 930, 1643, 8446, 7439, 14394, 5315, 8292, 9302, 17924]",4733,"['<a_194><b_161><c_233>', '<a_10><b_153><c_103>', '<a_194><b_58><c_202>', '<a_194><b_101><c_9>', '<a_126><b_58><c_146>', '<a_114><b_224><c_80>', '<a_244><b_195><c_157>', '<a_75><b_242><c_7>', '<a_57><b_137><c_122>', '<a_178><b_239><c_226>']",<a_89><b_217><c_141>
32982,A15068,"['Loew-Cornell 245B Brush Set, Pack of 25, Multi Color', 'Strathmore 455-4 400 Series Sketch Pad, 11""x14"" Wire Bound, 100 Sheets', 'Strathmore 307-318 300 Series Mega Newsprint Pad, Rough 18""x24"" Tape Bound, 60 Sheets', 'Silvalume 11191 Knitting Needles, Straight, 10-Inch', 'Darice Foam Sheet 9""X12"" 2mm-Black 10 per pack', 'Singer Pearlized Head Straight Pins, 150-Count', 'Alvin Wooden Human Mannequin (Unisex) 12 Inches Tall', 'Simplicity Sewing Pattern 5794 Misses Costumes, A (XS-S-M-L)', 'eZthings Eyelet Setting Pliers for Leather Arts Plus 100 Eyelets', 'We R Memory Keepers - 60 Standard Cold Metal Eyelets for Scrapbooking - 15 of Each Color']",Dritz Thermal Thimbles,"[930, 1643, 8446, 7439, 14394, 5315, 8292, 9302, 17924, 4733]",4063,"['<a_10><b_153><c_103>', '<a_194><b_58><c_202>', '<a_194><b_101><c_9>', '<a_126><b_58><c_146>', '<a_114><b_224><c_80>', '<a_244><b_195><c_157>', '<a_75><b_242><c_7>', '<a_57><b_137><c_122>', '<a_178><b_239><c_226>', '<a_89><b_217><c_141>']",<a_2><b_135><c_253>
32983,A16996,"['Pentel Arts Oil Pastel Set, 5/16 x 2-7/16 Inch, Assorted Colors, Set of 36', 'Cricut Standard Grip Mat, 12""x24"", 2 Mats', 'Stabilo CarbOthello Chalk-Pastel Colored Pencil, 4.4 mm, Multi-colored, 24-Color Set', 'Stabilo CarbOthello Chalk-Pastel Colored Pencil, 4.4 mm, Multi-colored, 24-Color Set', 'Stabilo 8052 All Coloured Pencil Crayons for Almost All Surfaces, 3.3 mm, white, Pack of 12', 'Strathmore 370-9 300 Series Tracing Pad, 9""x12"" Tape Bound, 50 Sheets', 'GRAFIX Clear .003 Dura-Lar Film, 9-Inch by 12-Inch, 25 Sheets', 'Derwent Battery Operated Eraser, Artist Tool, Drawing, Art Supplies (2301931)', ""Caran d'Ache Pablo Colored Pencil Set Of 120 Metal Box (666.420)"", 'US Art Supply 3-Drawer Artist Wood Pastel, Pen, Marker Storage Box']","Winsor & Newton Water Color Blending Medium, 75ml","[1206, 750, 2519, 2519, 7081, 2570, 3034, 1621, 6137, 6304]",7406,"['<a_18><b_211><c_177>', '<a_191><b_56><c_67>', '<a_18><b_92><c_124>', '<a_18><b_92><c_124>', '<a_85><b_152><c_238>', '<a_194><b_49><c_226>', '<a_61><b_173><c_27>', '<a_45><b_159><c_114>', '<a_89><b_95><c_121>', '<a_209><b_138><c_202>']",<a_201><b_127><c_89>
32984,A18722,"['Dritz Quilting 3310 Washaway Wonder Tape, 1/4 by 10-Yard', 'Pellon FF78F16020P Flex-Foam 1-Sided Fusible Stabilizer, 20"" x 60', 'ljdeals Metal Swivel Clasps Lanyard Snap Hook Lobster Claw Clasp Jewelry Findings, Pack of 50', 'Metal Philosophy Tags by Tim Holtz Idea-ology, 12 Tags per Pack, 1 Inch, Antique Finishes, TH92678', 'Aspire 50 PCS Swivel Lobster Clasps with D-ring End,Large Chains, Back Packs and Purses Hook', ""Tandy Leather Tanner's Bond Adhesive Tape 5 mm x 20 m 2535-01"", 'Beacon Fabri-Fix Bottle, 8 oz.', 'Dritz Button Gauge and Point Turner for Sewing Products', 'MumCraft Multipurpose Sewing Clips with Tin Box Package, Assorted Colors, Pack of 100"" />', 'Westcott 2-Pack Titanium 8"" Bent and 5"" Detail Pointed Scissors - Violet']",Euro-Notions Microtex Sharp Machine Needles-Size 12/80 5/Pkg,"[3996, 15606, 14468, 6621, 18692, 18542, 15143, 10188, 686, 4256]",5945,"['<a_65><b_70><c_219>', '<a_77><b_82><c_47>', '<a_14><b_225><c_6>', '<a_161><b_152><c_82>', '<a_223><b_82><c_6>', '<a_156><b_92><c_27>', '<a_159><b_208><c_87>', '<a_156><b_31><c_226>', '<a_5><b_39><c_179>', '<a_185><b_127><c_236>']",<a_32><b_56><c_29>
32985,A18722,"['Pellon FF78F16020P Flex-Foam 1-Sided Fusible Stabilizer, 20"" x 60', 'ljdeals Metal Swivel Clasps Lanyard Snap Hook Lobster Claw Clasp Jewelry Findings, Pack of 50', 'Metal Philosophy Tags by Tim Holtz Idea-ology, 12 Tags per Pack, 1 Inch, Antique Finishes, TH92678', 'Aspire 50 PCS Swivel Lobster Clasps with D-ring End,Large Chains, Back Packs and Purses Hook', ""Tandy Leather Tanner's Bond Adhesive Tape 5 mm x 20 m 2535-01"", 'Beacon Fabri-Fix Bottle, 8 oz.', 'Dritz Button Gauge and Point Turner for Sewing Products', 'MumCraft Multipurpose Sewing Clips with Tin Box Package, Assorted Colors, Pack of 100"" />', 'Westcott 2-Pack Titanium 8"" Bent and 5"" Detail Pointed Scissors - Violet', 'Euro-Notions Microtex Sharp Machine Needles-Size 12/80 5/Pkg']","Bilipala 20PCS Cute Multi-pattern Scrapbooking Punches, Paper Craft Punch, Edger Punch","[15606, 14468, 6621, 18692, 18542, 15143, 10188, 686, 4256, 5945]",11918,"['<a_77><b_82><c_47>', '<a_14><b_225><c_6>', '<a_161><b_152><c_82>', '<a_223><b_82><c_6>', '<a_156><b_92><c_27>', '<a_159><b_208><c_87>', '<a_156><b_31><c_226>', '<a_5><b_39><c_179>', '<a_185><b_127><c_236>', '<a_32><b_56><c_29>']",<a_54><b_10><c_174>
32986,A19443,"['Fiebings - Tandy Leather Navy Blue Leather Dye 2100-11, Alcohol Based Dye', 'Art Alternatives Paint Tray, 10 Wells with Thumb Hole Pack of 1 (Palette)', 'Strokes Art Supplies Deluxe Art Set for Drawing and Painting (80-Piece)', '20 Sterling Silver Fish Hook Earrings Earwires w/Coil', '5 Feet Sterling Silver Unfinished Bulk Chain Small Cable 1.4x2.2 mm For Diy Beading Arts And Crafts']","Apple Barrel Acrylic Paint Set, 18 Piece (2-Ounce), PROMOABI Assorted Colors I","[9593, 1271, 7456, 427, 7519]",1247,"['<a_153><b_95><c_238>', '<a_18><b_118><c_104>', '<a_166><b_39><c_104>', '<a_225><b_151><c_172>', '<a_230><b_184><c_247>']",<a_61><b_70><c_141>
